"NAME_2","GID_2"
"lago dos rodrigues","BRA.10.101_1"
"lago verde","BRA.10.102_1"
"lagoa do mato","BRA.10.103_1"
"lagoa grande do maranhao","BRA.10.104_1"
"lajeado novo","BRA.10.105_1"
"lima campos","BRA.10.106_1"
"loreto","BRA.10.107_1"
"luis domingues","BRA.10.108_1"
"magalhaes de almeida","BRA.10.109_1"
"maracacume","BRA.10.110_1"
"maraja do sena","BRA.10.111_1"
"maranhaozinho","BRA.10.112_1"
"mata roma","BRA.10.113_1"
"mates do norte","BRA.10.114_1"
"matinha","BRA.10.115_1"
"matoes","BRA.10.116_1"
"milagres do maranhao","BRA.10.117_1"
"mirador","BRA.10.118_1"
"miranda do norte","BRA.10.119_1"
"mirinzal","BRA.10.120_1"
"moncao","BRA.10.121_1"
"montes altos","BRA.10.122_1"
"morros","BRA.10.123_1"
"nina rodrigues","BRA.10.124_1"
"nova colinas","BRA.10.125_1"
"nova iorque","BRA.10.126_1"
"nova olinda do maranhao","BRA.10.127_1"
"olho d'agua das cunhas","BRA.10.128_1"
"olinda nova do maranhao","BRA.10.129_1"
"paco do lumiar","BRA.10.130_1"
"palmeirandia","BRA.10.131_1"
"paraibano","BRA.10.132_1"
"parnarama","BRA.10.133_1"
"passagem franca","BRA.10.134_1"
"pastos bons","BRA.10.135_1"
"paulino neves","BRA.10.136_1"
"paulo ramos","BRA.10.137_1"
"pedreiras","BRA.10.138_1"
"pedro do rosario","BRA.10.139_1"
"penalva","BRA.10.140_1"
"peri-mirim","BRA.10.141_1"
"peritoro","BRA.10.142_1"
"pindare-mirim","BRA.10.143_1"
"pinheiro","BRA.10.144_1"
"pio xii","BRA.10.145_1"
"pirapemas","BRA.10.146_1"
"pocao de pedras","BRA.10.147_1"
"porto franco","BRA.10.148_1"
"porto rico do maranhao","BRA.10.149_1"
"presidente dutra","BRA.10.150_1"
"presidente juscelino","BRA.10.151_1"
"presidente medici","BRA.10.152_1"
"presidente sarney","BRA.10.153_1"
"presidente vargas","BRA.10.154_1"
"primeira cruz","BRA.10.155_1"
"raposa","BRA.10.156_1"
"riachao","BRA.10.157_1"
"ribamar fiquene","BRA.10.158_1"
"rosario","BRA.10.159_1"
"sambaiba","BRA.10.160_1"
"santa fe de goias","BRA.10.161_1"
"santa helena","BRA.10.162_1"
"santa ines","BRA.10.163_1"
"santa luzia","BRA.10.165_1"
"santa luzia do parua","BRA.10.164_1"
"santa quiteria do maranhao","BRA.10.166_1"
"santa rita","BRA.10.167_1"
"santana do maranhao","BRA.10.168_1"
"santo amaro do maranhao","BRA.10.169_1"
"santo antonio dos lopes","BRA.10.170_1"
"sao benedito do rio preto","BRA.10.171_1"
"sao bento","BRA.10.172_1"
"sao bernardo","BRA.10.173_1"
"sao domingos do azeitao","BRA.10.174_1"
"sao domingos do maranhao","BRA.10.175_1"
"sao felix de balsas","BRA.10.176_1"
"sao francisco do brejao","BRA.10.177_1"
"sao francisco do maranhao","BRA.10.178_1"
"sao joao batista","BRA.10.179_1"
"sao joao do caru","BRA.10.180_1"
"sao joao do paraiso","BRA.10.181_1"
"sao joao do soter","BRA.10.182_1"
"sao joao dos patos","BRA.10.183_1"
"sao jose de ribamar","BRA.10.184_1"
"sao jose dos basilios","BRA.10.185_1"
"sao luis","BRA.10.187_1"
"sao luis gonzaga do maranhao","BRA.10.186_1"
"sao mateus do maranhao","BRA.10.188_1"
"sao pedro da agua branca","BRA.10.189_1"
"sao pedro dos crentes","BRA.10.190_1"
"sao raimundo das mangabeiras","BRA.10.191_1"
"sao raimundo do doca bezerra","BRA.10.192_1"
"sao roberto","BRA.10.193_1"
"sao vicente ferrer","BRA.10.194_1"
"satubinha","BRA.10.195_1"
"senador alexandre costa","BRA.10.196_1"
"senador la rocque","BRA.10.197_1"
"serrano do maranhao","BRA.10.198_1"
"sitio novo","BRA.10.199_1"
"sucupira do norte","BRA.10.200_1"
"sucupira do riachao","BRA.10.201_1"
"tasso fragoso","BRA.10.202_1"
"timbiras","BRA.10.203_1"
"timon","BRA.10.204_1"
"trizidela do vale","BRA.10.205_1"
"tufilandia","BRA.10.206_1"
"tuntum","BRA.10.207_1"
"turiacu","BRA.10.208_1"
"turilandia","BRA.10.209_1"
"tutoia","BRA.10.210_1"
"tutoia","BRA.10.211_1"
"urbano santos","BRA.10.212_1"
"vargem grande","BRA.10.213_1"
"viana","BRA.10.214_1"
"victorino freire","BRA.10.215_1"
"vila nova dos martirios","BRA.10.216_1"
"vitoria do mearim","BRA.10.217_1"
"ze doca","BRA.10.218_1"
"sin informacion","Sin Informacion"
"paao do lumiar","BRA.10.130_1"
"humberto de campos","BRA.10.86_1"
