"NAME_2","GID_2"
"ignacio de la llave","MEX.30.72_1"
"ilamatlan","MEX.30.73_1"
"isla","MEX.30.74_1"
"ixcatepec","MEX.30.75_1"
"ixhuacan de los reyes","MEX.30.76_1"
"ixhuatlan de madero","MEX.30.77_1"
"ixhuatlan del cafe","MEX.30.78_1"
"ixhuatlan del sureste","MEX.30.79_1"
"ixhuatlancillo","MEX.30.80_1"
"ixmatlahuacan","MEX.30.81_1"
"ixtaczoquitlan","MEX.30.82_1"
"jalancingo","MEX.30.83_1"
"jalcomulco","MEX.30.84_1"
"jaltipan","MEX.30.85_1"
"jamapa","MEX.30.86_1"
"jesus carranza","MEX.30.87_1"
"jilotepec","MEX.30.88_1"
"jose azueta","MEX.30.89_1"
"juan rodriguez clara","MEX.30.90_1"
"juchique de ferrer","MEX.30.91_1"
"la antigua","MEX.30.92_1"
"la perla","MEX.30.93_1"
"landero y coss","MEX.30.94_1"
"las choapas","MEX.30.95_1"
"las minas","MEX.30.96_1"
"las vigas de ramirez","MEX.30.97_1"
"lerdo de tejada","MEX.30.98_1"
"los reyes","MEX.30.99_1"
"magdalena","MEX.30.100_1"
"maltrata","MEX.30.101_1"
"manlio fabio altamirano","MEX.30.102_1"
"mariano escobedo","MEX.30.103_1"
"martinez de la torre","MEX.30.104_1"
"mecatlan","MEX.30.105_1"
"mecayapan","MEX.30.106_1"
"medellin","MEX.30.107_1"
"mihuatlan","MEX.30.108_1"
"minatitlan","MEX.30.109_1"
"misantla","MEX.30.110_1"
"mixtla de altamirano","MEX.30.111_1"
"moloacan","MEX.30.112_1"
"naolinco","MEX.30.113_1"
"naranjal","MEX.30.114_1"
"nautla","MEX.30.115_1"
"nogales","MEX.30.116_1"
"oluta","MEX.30.117_1"
"omealca","MEX.30.118_1"
"orizaba","MEX.30.119_1"
"otatitlan","MEX.30.120_1"
"oteapan","MEX.30.121_1"
"ozuluama","MEX.30.122_1"
"pajapan","MEX.30.123_1"
"panuco","MEX.30.124_1"
"papantla","MEX.30.125_1"
"paso de ovejas","MEX.30.126_1"
"paso del macho","MEX.30.127_1"
"perote","MEX.30.128_1"
"platon sanchez","MEX.30.129_1"
"playa vicente","MEX.30.130_1"
"poza rica de hidalgo","MEX.30.131_1"
"progreso de zaragoza","MEX.30.132_1"
"pueblo viejo","MEX.30.133_1"
"puente nacional","MEX.30.134_1"
"rafael delgado","MEX.30.135_1"
"rafael lucio","MEX.30.136_1"
"rio blanco","MEX.30.137_1"
"saltabarranca","MEX.30.138_1"
"san andres tenejapan","MEX.30.139_1"
"san andres tuxtla","MEX.30.140_1"
"san juan evangelista","MEX.30.141_1"
"santiago tuxtla","MEX.30.142_1"
"sayula de aleman","MEX.30.143_1"
"sochiapa","MEX.30.144_1"
"soconusco","MEX.30.145_1"
"soledad atzompa","MEX.30.146_1"
"soledad de doblado","MEX.30.147_1"
"soteapan","MEX.30.148_1"
"tamalin","MEX.30.149_1"
"tamiahua","MEX.30.150_1"
"tampico alto","MEX.30.151_1"
"tancoco","MEX.30.152_1"
"tantima","MEX.30.153_1"
"tantoyuca","MEX.30.154_1"
"tatatila","MEX.30.155_1"
"tecolutla","MEX.30.156_1"
"tehuipango","MEX.30.157_1"
"temapache","MEX.30.158_1"
"tempoal","MEX.30.159_1"
"tenampa","MEX.30.160_1"
"tenochtitlan","MEX.30.161_1"
"teocelo","MEX.30.162_1"
"tepatlaxco","MEX.30.163_1"
"tepetlan","MEX.30.164_1"
"tepetzintla","MEX.30.165_1"
"tequila","MEX.30.166_1"
"texcatepec","MEX.30.167_1"
"texhuacan","MEX.30.168_1"
"texistepec","MEX.30.169_1"
"tezonapa","MEX.30.170_1"
"tierra blanca","MEX.30.171_1"
"tihuatlan","MEX.30.172_1"
"tlachichilco","MEX.30.173_1"
"tlacolulan","MEX.30.174_1"
"tlacotalpan","MEX.30.175_1"
"tlacotepec de mejia","MEX.30.176_1"
"tlajocalpan","MEX.30.177_1"
"tlalixcoyan","MEX.30.178_1"
"tlalnelhuayocan","MEX.30.179_1"
"tlaltetela","MEX.30.180_1"
"tlapacoyan","MEX.30.181_1"
"tlaquilpan","MEX.30.182_1"
"tlilapan","MEX.30.183_1"
"tomatlan","MEX.30.184_1"
"tonayan","MEX.30.185_1"
"totutla","MEX.30.186_1"
"tuxpan","MEX.30.187_1"
"tuxtilla","MEX.30.188_1"
"ursulo galvan","MEX.30.189_1"
"vega de alatorre","MEX.30.190_1"
"veracruz","MEX.30.191_1"
"villa aldama","MEX.30.192_1"
"xalapa","MEX.30.193_1"
"xico","MEX.30.194_1"
"xoxocotla","MEX.30.195_1"
"yanga","MEX.30.196_1"
"yecuatla","MEX.30.197_1"
"zacualpan","MEX.30.198_1"
"zaragoza","MEX.30.199_1"
"zentla","MEX.30.200_1"
"zongolica","MEX.30.201_1"
"zontecomatlan","MEX.30.202_1"
"zozocolco de hidalgo","MEX.30.203_1"
"sin informacion","Sin Informacion"
