"NAME_2","GID_2"
"trairi","BRA.6.175_1"
"tururu","BRA.6.176_1"
"ubajara","BRA.6.177_1"
"umari","BRA.6.178_1"
"umirim","BRA.6.179_1"
"uruburetama","BRA.6.180_1"
"uruoca","BRA.6.181_1"
"varjota","BRA.6.182_1"
"varzea alegre","BRA.6.183_1"
"vicosa do ceara","BRA.6.184_1"
"sin informacion","Sin Informacion"
