"NAME_2","GID_2"
"terry","USA.44.223_1"
"throckmorton","USA.44.224_1"
"titus","USA.44.225_1"
"tom green","USA.44.226_1"
"travis","USA.44.227_1"
"trinity","USA.44.228_1"
"tyler","USA.44.229_1"
"upshur","USA.44.230_1"
"upton","USA.44.231_1"
"uvalde","USA.44.232_1"
"val verde","USA.44.233_1"
"van zandt","USA.44.234_1"
"victoria","USA.44.235_1"
"walker","USA.44.236_1"
"waller","USA.44.237_1"
"ward","USA.44.238_1"
"washington","USA.44.239_1"
"webb","USA.44.240_1"
"wharton","USA.44.241_1"
"wheeler","USA.44.242_1"
"wichita","USA.44.243_1"
"wilbarger","USA.44.244_1"
"willacy","USA.44.245_1"
"williamson","USA.44.246_1"
"wilson","USA.44.247_1"
"winkler","USA.44.248_1"
"wise","USA.44.249_1"
"wood","USA.44.250_1"
"yoakum","USA.44.251_1"
"young","USA.44.252_1"
"zapata","USA.44.253_1"
"zavala","USA.44.254_1"
"sin informacion","Sin Informacion"
