"NAME_2","GID_2"
"cachoeira do sul","BRA.21.55_1"
"cachoeirinha","BRA.21.56_1"
"cacique doble","BRA.21.57_1"
"caibate","BRA.21.58_1"
"caicara","BRA.21.59_1"
"camagua","BRA.21.60_1"
"camargo","BRA.21.61_1"
"cambara do sul","BRA.21.62_1"
"campestre da serra","BRA.21.63_1"
"campina das missoes","BRA.21.64_1"
"campinas do sul","BRA.21.65_1"
"campo bom","BRA.21.66_1"
"campo novo","BRA.21.67_1"
"campo real","BRA.21.68_1"
"campos borges","BRA.21.69_1"
"candelaria","BRA.21.70_1"
"candido godoi","BRA.21.71_1"
"candiota","BRA.21.72_1"
"canela","BRA.21.73_1"
"cangucu","BRA.21.74_1"
"canoas","BRA.21.75_1"
"capao da canoa","BRA.21.76_1"
"capao do leao","BRA.21.77_1"
"capela de santana","BRA.21.78_1"
"capitao","BRA.21.79_1"
"capivari do sul","BRA.21.80_1"
"caraa","BRA.21.81_1"
"carazinho","BRA.21.82_1"
"carlos barbosa","BRA.21.83_1"
"carlos gomes","BRA.21.84_1"
"casca","BRA.21.85_1"
"caseiros","BRA.21.86_1"
"catuipe","BRA.21.87_1"
"caxias do sul","BRA.21.88_1"
"centenario","BRA.21.89_1"
"cerrito","BRA.21.90_1"
"cerro branco","BRA.21.91_1"
"cerro grande","BRA.21.93_1"
"cerro grande do sul","BRA.21.92_1"
"cerro largo","BRA.21.94_1"
"chapada","BRA.21.95_1"
"charqueadas","BRA.21.96_1"
"charrua","BRA.21.97_1"
"chiapeta","BRA.21.98_1"
"chui","BRA.21.99_1"
"chuvisca","BRA.21.100_1"
"cidreira","BRA.21.101_1"
"ciriaco","BRA.21.102_1"
"colinas","BRA.21.103_1"
"colorado","BRA.21.104_1"
"condor","BRA.21.105_1"
"constantina","BRA.21.106_1"
"coqueiros do sul","BRA.21.107_1"
"coronel barros","BRA.21.108_1"
"coronel bicaco","BRA.21.109_1"
"cotipora","BRA.21.110_1"
"coxilha","BRA.21.111_1"
"crissiumal","BRA.21.112_1"
"cristal","BRA.21.114_1"
"cristal do sul","BRA.21.113_1"
"cruz alta","BRA.21.115_1"
"cruzeiro do sul","BRA.21.116_1"
"david canabarro","BRA.21.117_1"
"derrubadas","BRA.21.118_1"
"dezesseis de novembro","BRA.21.119_1"
"dilermano de aguiar","BRA.21.120_1"
"dois irmaos","BRA.21.122_1"
"dois irmaos das missoes","BRA.21.121_1"
"dois lajeados","BRA.21.123_1"
"dom feliciano","BRA.21.124_1"
"dom pedrito","BRA.21.125_1"
"dom pedro de alcantara","BRA.21.126_1"
"dona francisca","BRA.21.127_1"
"doutor mauricio cardoso","BRA.21.128_1"
"doutor ricardo","BRA.21.129_1"
"eldorado do sul","BRA.21.130_1"
"encantado","BRA.21.131_1"
"encruzilhada do sul","BRA.21.132_1"
"engenho velho","BRA.21.133_1"
"entre-ijuis","BRA.21.134_1"
"entre rios do sul","BRA.21.135_1"
"erebango","BRA.21.136_1"
"erechim","BRA.21.137_1"
"ernestina","BRA.21.138_1"
"erval","BRA.21.141_1"
"erval grande","BRA.21.139_1"
"erval seco","BRA.21.140_1"
"esmeralda","BRA.21.142_1"
"esperanca do sul","BRA.21.143_1"
"espumoso","BRA.21.144_1"
"estacao","BRA.21.145_1"
"estancia velha","BRA.21.146_1"
"esteio","BRA.21.147_1"
"estrela","BRA.21.149_1"
"estrela velha","BRA.21.148_1"
"eugenio de castro","BRA.21.150_1"
"fagundes varela","BRA.21.151_1"
"farroupilha","BRA.21.152_1"
"faxinal do soturno","BRA.21.153_1"
"faxinalzinho","BRA.21.154_1"
"fazenda vilanova","BRA.21.155_1"
"feliz","BRA.21.156_1"
"flores da cunha","BRA.21.157_1"
"floriano peixoto","BRA.21.158_1"
"fontoura xavier","BRA.21.159_1"
"formigueiro","BRA.21.160_1"
"fortaleza dos valos","BRA.21.161_1"
"frederico westphalen","BRA.21.162_1"
"garibaldi","BRA.21.163_1"
"garruchos","BRA.21.164_1"
"gaurama","BRA.21.165_1"
"general camara","BRA.21.166_1"
"gentil","BRA.21.167_1"
"getulio vargas","BRA.21.168_1"
"girua","BRA.21.169_1"
"glorinha","BRA.21.170_1"
"gramado","BRA.21.173_1"
"gramado dos loureiros","BRA.21.171_1"
"gramado xavier","BRA.21.172_1"
"gravatai","BRA.21.174_1"
"guabiju","BRA.21.175_1"
"guaiba","BRA.21.176_1"
"guapore","BRA.21.177_1"
"guarani das missoes","BRA.21.178_1"
"harmonia","BRA.21.179_1"
"herveiras","BRA.21.180_1"
"horizontina","BRA.21.181_1"
"hulha negra","BRA.21.182_1"
"humaita","BRA.21.183_1"
"ibarama","BRA.21.184_1"
"ibiaca","BRA.21.185_1"
"ibiraiaras","BRA.21.186_1"
"ibirapuita","BRA.21.187_1"
"ibiruba","BRA.21.188_1"
"igrejinha","BRA.21.189_1"
"ijui","BRA.21.190_1"
"ilopolis","BRA.21.191_1"
"imbe","BRA.21.192_1"
"imigrante","BRA.21.193_1"
"independencia","BRA.21.194_1"
"inhacor","BRA.21.195_1"
"ipe","BRA.21.196_1"
"ipiranga do sul","BRA.21.197_1"
"irai","BRA.21.198_1"
"itaara","BRA.21.199_1"
"itacurubi","BRA.21.200_1"
"itapuca","BRA.21.201_1"
"itaqui","BRA.21.202_1"
"itatiba do sul","BRA.21.203_1"
"ivora","BRA.21.204_1"
"ivoti","BRA.21.205_1"
"jaboticaba","BRA.21.206_1"
"jacutinga","BRA.21.207_1"
"jaguarao","BRA.21.208_1"
"jaguari","BRA.21.209_1"
"jaquirana","BRA.21.210_1"
"jari","BRA.21.211_1"
"joia","BRA.21.212_1"
"julio de castilhos","BRA.21.213_1"
"lagoa dos tres cantos","BRA.21.214_1"
"lagoa mirim","BRA.21.215_1"
"lagoa vermelha","BRA.21.216_1"
"lagoao","BRA.21.217_1"
"lajeado do bugre","BRA.21.218_1"
"lajedao","BRA.21.219_1"
"lavras do sul","BRA.21.220_1"
"liberato salzano","BRA.21.221_1"
"lindolfo collor","BRA.21.222_1"
"linha nova","BRA.21.223_1"
"macambara","BRA.21.224_1"
"machadinho","BRA.21.225_1"
"mampituba","BRA.21.226_1"
"manoel viana","BRA.21.227_1"
"maquine","BRA.21.228_1"
"marata","BRA.21.229_1"
"marau","BRA.21.230_1"
"marcionilio dias","BRA.21.231_1"
"mariana pimentel","BRA.21.232_1"
"mariano moro","BRA.21.233_1"
"marques de souza","BRA.21.234_1"
"mata","BRA.21.235_1"
"mato castelhano","BRA.21.236_1"
"mato leitao","BRA.21.237_1"
"maximiliano de almaeida","BRA.21.238_1"
"minas do leao","BRA.21.239_1"
"miraguai","BRA.21.240_1"
"montauri","BRA.21.241_1"
"monte alegre dos campos","BRA.21.242_1"
"monte belo do sul","BRA.21.243_1"
"montenegro","BRA.21.244_1"
"mormaco","BRA.21.245_1"
"morrinhos do sul","BRA.21.246_1"
"morro redondo","BRA.21.247_1"
"morro reuter","BRA.21.248_1"
"mostardas","BRA.21.249_1"
"mucum","BRA.21.250_1"
"muitos capoes","BRA.21.251_1"
"muliterno","BRA.21.252_1"
"nicolau vergueiro","BRA.21.253_1"
"nonoai","BRA.21.254_1"
"nova alvorada","BRA.21.255_1"
"nova araca","BRA.21.256_1"
"nova bassano","BRA.21.257_1"
"nova boa vista","BRA.21.258_1"
"nova brescia","BRA.21.259_1"
"nova candelaria","BRA.21.260_1"
"nova esperanca do sul","BRA.21.261_1"
"nova hartz","BRA.21.262_1"
"nova padua","BRA.21.263_1"
"nova palma","BRA.21.264_1"
"nova petropolis","BRA.21.265_1"
"nova prata","BRA.21.266_1"
"nova ramada","BRA.21.267_1"
"nova roma do sul","BRA.21.268_1"
"nova santa rita","BRA.21.269_1"
"novo barreiro","BRA.21.270_1"
"novo cabrais","BRA.21.271_1"
"novo hamburgo","BRA.21.272_1"
"novo machado","BRA.21.273_1"
"novo tiradentes","BRA.21.274_1"
"osorio","BRA.21.275_1"
"paim filho","BRA.21.276_1"
"palmares do sul","BRA.21.277_1"
"palmeira das missoes","BRA.21.278_1"
"palmitinhos","BRA.21.279_1"
"panambi","BRA.21.280_1"
"pantano grande","BRA.21.281_1"
"parai","BRA.21.282_1"
"paraiso do sul","BRA.21.283_1"
"pareci novo","BRA.21.284_1"
"parobe","BRA.21.285_1"
"passa sete","BRA.21.286_1"
"passo do sobrado","BRA.21.287_1"
"passo fundo","BRA.21.288_1"
"paverama","BRA.21.289_1"
"pedro osorio","BRA.21.290_1"
"pejucara","BRA.21.291_1"
"pelotas","BRA.21.292_1"
"picada cafe","BRA.21.293_1"
"pinhal","BRA.21.295_1"
"pinhal grande","BRA.21.294_1"
"pinheirinho do vale","BRA.21.296_1"
"pinheiro machado","BRA.21.297_1"
"pirapo","BRA.21.298_1"
"piratini","BRA.21.299_1"
"planalto","BRA.21.300_1"
"poco das antas","BRA.21.301_1"
"pontao","BRA.21.302_1"
"ponte preta","BRA.21.303_1"
"portao","BRA.21.304_1"
"porto alegre","BRA.21.305_1"
"porto lucena","BRA.21.306_1"
"porto maua","BRA.21.307_1"
"porto vera cruz","BRA.21.308_1"
"porto xavier","BRA.21.309_1"
"pouso novo","BRA.21.310_1"
"presidente lucena","BRA.21.311_1"
"progresso","BRA.21.312_1"
"protasio alves","BRA.21.313_1"
"putinga","BRA.21.314_1"
"quarai","BRA.21.315_1"
"quevedos","BRA.21.316_1"
"quinze de novembro","BRA.21.317_1"
"redentora","BRA.21.318_1"
"relvado","BRA.21.319_1"
"restinga seca","BRA.21.320_1"
"rio dos indios","BRA.21.321_1"
"rio grande","BRA.21.322_1"
"rio pardo","BRA.21.323_1"
"riozinho","BRA.21.324_1"
"roca sales","BRA.21.325_1"
"rodeio bonito","BRA.21.326_1"
"rolante","BRA.21.327_1"
"ronda alta","BRA.21.328_1"
"rondinha","BRA.21.329_1"
"roque gonzales","BRA.21.330_1"
"rosario do sul","BRA.21.331_1"
"sagrada familia","BRA.21.332_1"
"saldanha marinho","BRA.21.333_1"
"salto do jacui","BRA.21.334_1"
"salvador das missoes","BRA.21.335_1"
"salvador do sul","BRA.21.336_1"
"sananduva","BRA.21.337_1"
"santa barbara do sul","BRA.21.338_1"
"santa clara do sul","BRA.21.339_1"
"santa cruz do sul","BRA.21.340_1"
"santa maria","BRA.21.342_1"
"santa maria do herval","BRA.21.341_1"
"santa rosa","BRA.21.343_1"
"santa tereza","BRA.21.344_1"
"santa vitoria do palmar","BRA.21.345_1"
"santana da boa vista","BRA.21.346_1"
"santana do livramento","BRA.21.347_1"
"santiago","BRA.21.348_1"
"santo angelo","BRA.21.349_1"
"santo antonio da patrulha","BRA.21.350_1"
"santo antonio das missoes","BRA.21.351_1"
"santo antonio do palma","BRA.21.352_1"
"santo antonio do planalto","BRA.21.353_1"
"santo augusto","BRA.21.354_1"
"santo cristo","BRA.21.355_1"
"santo expedito do sul","BRA.21.356_1"
"sao borja","BRA.21.357_1"
"sao domingos do sul","BRA.21.358_1"
"sao francisco de assis","BRA.21.359_1"
"sao francisco de paula","BRA.21.360_1"
"sao gabriel","BRA.21.361_1"
"sao jeronimo","BRA.21.362_1"
"sao joao da urtiga","BRA.21.363_1"
"sao joao do polesine","BRA.21.364_1"
"sao jorge","BRA.21.365_1"
"sao jose das missoes","BRA.21.366_1"
"sao jose do herval","BRA.21.367_1"
"sao jose do hortencio","BRA.21.368_1"
"sao jose do inhacora","BRA.21.369_1"
"sao jose do ouro","BRA.21.370_1"
"sao jose dos ausentes","BRA.21.371_1"
"sao leopoldo","BRA.21.372_1"
"sao lourenco do sul","BRA.21.373_1"
"sao luiz gonzaga","BRA.21.374_1"
"sao marcos","BRA.21.375_1"
"sao martinho","BRA.21.377_1"
"sao martinho da serra","BRA.21.376_1"
"sao miguel das misses","BRA.21.378_1"
"sao nicolau","BRA.21.379_1"
"sao paulo das missoes","BRA.21.380_1"
"sao pedro da serra","BRA.21.381_1"
"sao pedro do butia","BRA.21.382_1"
"sao pedro do sul","BRA.21.383_1"
"sao sebastiao do cai","BRA.21.384_1"
"sao sepe","BRA.21.385_1"
"sao valentim","BRA.21.387_1"
"sao valentim do sul","BRA.21.386_1"
"sao valerio do sul","BRA.21.388_1"
"sao vendelino","BRA.21.389_1"
"sapiranga","BRA.21.390_1"
"sapucaia do sul","BRA.21.391_1"
"sarandi","BRA.21.392_1"
"seberi","BRA.21.393_1"
"sede nova","BRA.21.394_1"
"segredo","BRA.21.395_1"
"selbach","BRA.21.396_1"
"senador salgado filho","BRA.21.397_1"
"sentinela do sul","BRA.21.398_1"
"serafina correa","BRA.21.399_1"
"serio","BRA.21.400_1"
"sertao","BRA.21.402_1"
"sertao santana","BRA.21.401_1"
"sete de setembro","BRA.21.403_1"
"severiano de almeida","BRA.21.404_1"
"silveira martins","BRA.21.405_1"
"sinimbu","BRA.21.406_1"
"sobradinho","BRA.21.407_1"
"soledade","BRA.21.408_1"
"tabai","BRA.21.409_1"
"tapejara","BRA.21.410_1"
"tapera","BRA.21.411_1"
"tapes","BRA.21.412_1"
"taquara","BRA.21.413_1"
"taquari","BRA.21.414_1"
"taquarucu do sul","BRA.21.415_1"
"tavares","BRA.21.416_1"
"tenente portela","BRA.21.417_1"
"terra de areia","BRA.21.418_1"
"teutonia","BRA.21.419_1"
"tiradentes do sul","BRA.21.420_1"
"toropi","BRA.21.421_1"
"torres","BRA.21.422_1"
"tramandai","BRA.21.423_1"
"travesseiro","BRA.21.424_1"
"tres arroios","BRA.21.425_1"
"tres cachoeiras","BRA.21.426_1"
"tres coroas","BRA.21.427_1"
"tres de maio","BRA.21.428_1"
"tres forquilhas","BRA.21.429_1"
"tres palmeiras","BRA.21.430_1"
"tres passos","BRA.21.431_1"
"trindade do sul","BRA.21.432_1"
"triunfo","BRA.21.433_1"
"tucunduva","BRA.21.434_1"
"tunas","BRA.21.435_1"
"tupanci do sul","BRA.21.436_1"
"tupancireta","BRA.21.437_1"
"tupandi","BRA.21.438_1"
"tuparendi","BRA.21.439_1"
"turucu","BRA.21.440_1"
"ubiretama","BRA.21.441_1"
"uniao da serra","BRA.21.442_1"
"unistalda","BRA.21.443_1"
"urea","BRA.21.444_1"
"uruguaiana","BRA.21.445_1"
"vacaria","BRA.21.446_1"
"vale do sol","BRA.21.447_1"
"vale real","BRA.21.448_1"
"vale verde","BRA.21.449_1"
"vanini","BRA.21.450_1"
"venancio aires","BRA.21.451_1"
"vera cruz","BRA.21.452_1"
"veranopolis","BRA.21.453_1"
"vespasiano correa","BRA.21.454_1"
"viadutos","BRA.21.455_1"
"viamao","BRA.21.456_1"
"vicente dutra","BRA.21.457_1"
"victor graeff","BRA.21.458_1"
"vila flores","BRA.21.459_1"
"vila langaro","BRA.21.460_1"
"vila maria","BRA.21.461_1"
"vila nova do sul","BRA.21.462_1"
"vista alegre","BRA.21.464_1"
"vista alegre do prata","BRA.21.463_1"
"vista gaucha","BRA.21.465_1"
"vitoria das misses","BRA.21.466_1"
"xangri-la","BRA.21.467_1"
"sin informacion","Sin Informacion"
