"NAME_2","GID_2"
"paudalho","BRA.17.118_1"
"paulista","BRA.17.119_1"
"pedra","BRA.17.120_1"
"pesqueira","BRA.17.121_1"
"petrolandia","BRA.17.122_1"
"petrolina","BRA.17.123_1"
"pocao","BRA.17.124_1"
"pombos","BRA.17.125_1"
"primavera","BRA.17.126_1"
"quipapa","BRA.17.127_1"
"quixaba","BRA.17.128_1"
"recife","BRA.17.129_1"
"riacho das almas","BRA.17.130_1"
"ribeirao","BRA.17.131_1"
"rio formoso","BRA.17.132_1"
"saire","BRA.17.133_1"
"salgadinho","BRA.17.134_1"
"salgueiro","BRA.17.135_1"
"salidao","BRA.17.136_1"
"saloa","BRA.17.137_1"
"sanharo","BRA.17.138_1"
"santa cruz","BRA.17.141_1"
"santa cruz da baixa verde","BRA.17.139_1"
"santa cruz do capibaribe","BRA.17.140_1"
"santa filomena","BRA.17.142_1"
"santa maria da boa vista","BRA.17.143_1"
"santa maria do cambuca","BRA.17.144_1"
"santa terezinha","BRA.17.145_1"
"sao benedito do sul","BRA.17.146_1"
"sao bento do una","BRA.17.147_1"
"sao caitano","BRA.17.148_1"
"sao joao","BRA.17.150_1"
"sao joao do belmonte","BRA.17.149_1"
"sao joaquin do monte","BRA.17.151_1"
"sao jose da coroa grande","BRA.17.152_1"
"sao lourenco da mata","BRA.17.153_1"
"sao vicente ferrer","BRA.17.154_1"
"serra talhada","BRA.17.155_1"
"serrita","BRA.17.156_1"
"sertania","BRA.17.157_1"
"sirinhaem","BRA.17.158_1"
"sitio dos moreiras","BRA.17.159_1"
"surubim","BRA.17.160_1"
"tabira","BRA.17.161_1"
"tacaimbo","BRA.17.162_1"
"tacaratu","BRA.17.163_1"
"tamandare","BRA.17.164_1"
"tambe","BRA.17.165_1"
"taquaritinga do norte","BRA.17.166_1"
"terezinha","BRA.17.167_1"
"terra nova","BRA.17.168_1"
"timbauba","BRA.17.169_1"
"toritama","BRA.17.170_1"
"tracunhaem","BRA.17.171_1"
"trindade","BRA.17.172_1"
"triunfo","BRA.17.173_1"
"tupanatinga","BRA.17.174_1"
"tuparetama","BRA.17.175_1"
"venturosa","BRA.17.176_1"
"verdejante","BRA.17.177_1"
"vertente do lerio","BRA.17.178_1"
"vertentes","BRA.17.179_1"
"vicencia","BRA.17.180_1"
"vitoria de santo antao","BRA.17.181_1"
"xexeu","BRA.17.182_1"
"sin informacion","Sin Informacion"
