"NAME_2","GID_2"
"berilo","BRA.13.68_1"
"berizal","BRA.13.69_1"
"bertopolis","BRA.13.70_1"
"betim","BRA.13.71_1"
"bias fortes","BRA.13.72_1"
"bicas","BRA.13.73_1"
"biquinhas","BRA.13.74_1"
"boa esperanca","BRA.13.75_1"
"bocaina de minas","BRA.13.76_1"
"bocaiuva","BRA.13.77_1"
"bom despacho","BRA.13.78_1"
"bom jardim de minas","BRA.13.79_1"
"bom jesus da penha","BRA.13.80_1"
"bom jesus do amparo","BRA.13.81_1"
"bom jesus do galho","BRA.13.82_1"
"bom repouso","BRA.13.83_1"
"bom sucesso","BRA.13.84_1"
"bonfim","BRA.13.85_1"
"bonfinopolis de minas","BRA.13.86_1"
"bonito de minas","BRA.13.87_1"
"borda da mata","BRA.13.88_1"
"botelhos","BRA.13.89_1"
"botumirim","BRA.13.90_1"
"bras pires","BRA.13.91_1"
"brasilandia de minas","BRA.13.92_1"
"brasilia de minas","BRA.13.93_1"
"brasopolis","BRA.13.94_1"
"braunas","BRA.13.95_1"
"brumadinho","BRA.13.96_1"
"bueno brandao","BRA.13.97_1"
"buenopolis","BRA.13.98_1"
"bugre","BRA.13.99_1"
"buritis","BRA.13.100_1"
"buritizeiro","BRA.13.101_1"
"cabeceira grande","BRA.13.102_1"
"cabo verde","BRA.13.103_1"
"cachoeira da prata","BRA.13.104_1"
"cachoeira de minas","BRA.13.105_1"
"cachoeira de pajes","BRA.13.106_1"
"cachoeira dourada","BRA.13.107_1"
"caconde","BRA.13.108_1"
"caetanopolis","BRA.13.109_1"
"caete","BRA.13.110_1"
"caiana","BRA.13.111_1"
"cajuri","BRA.13.112_1"
"caldas","BRA.13.113_1"
"camacho","BRA.13.114_1"
"camanducaia","BRA.13.115_1"
"cambui","BRA.13.116_1"
"cambuquira","BRA.13.117_1"
"campanario","BRA.13.118_1"
"campanha","BRA.13.119_1"
"campestre","BRA.13.120_1"
"campina verde","BRA.13.121_1"
"campo azul","BRA.13.122_1"
"campo belo","BRA.13.123_1"
"campo do meio","BRA.13.124_1"
"campo florido","BRA.13.125_1"
"campos altos","BRA.13.126_1"
"campos gerais","BRA.13.127_1"
"campos verdes de goias","BRA.13.128_1"
"canaa","BRA.13.129_1"
"canapolis","BRA.13.130_1"
"candeias","BRA.13.131_1"
"cantagalo","BRA.13.132_1"
"caparao","BRA.13.133_1"
"capela nova","BRA.13.134_1"
"capelinha","BRA.13.135_1"
"capetinga","BRA.13.136_1"
"capim branco","BRA.13.137_1"
"capinopolis","BRA.13.138_1"
"capitao andrade","BRA.13.139_1"
"capitao eneas","BRA.13.140_1"
"capitolio","BRA.13.141_1"
"caputira","BRA.13.142_1"
"carai","BRA.13.143_1"
"caranaiba","BRA.13.144_1"
"carandai","BRA.13.145_1"
"carangola","BRA.13.146_1"
"caratinga","BRA.13.147_1"
"caravalhopolis","BRA.13.148_1"
"carbonita","BRA.13.149_1"
"careacu","BRA.13.150_1"
"carlos chagas","BRA.13.151_1"
"carmesia","BRA.13.152_1"
"carmo da cachoeira","BRA.13.153_1"
"carmo da mata","BRA.13.154_1"
"carmo de minas","BRA.13.155_1"
"carmo do cajuru","BRA.13.156_1"
"carmo do paranaiba","BRA.13.157_1"
"carmo do rio claro","BRA.13.158_1"
"carmopolis de minas","BRA.13.159_1"
"carneirinho","BRA.13.160_1"
"carrancas","BRA.13.161_1"
"carvalhos","BRA.13.162_1"
"casa grande","BRA.13.163_1"
"cascalho rico","BRA.13.164_1"
"cassia","BRA.13.165_1"
"cassiterita","BRA.13.166_1"
"cataguases","BRA.13.167_1"
"catas altas","BRA.13.169_1"
"catas altas da noruega","BRA.13.168_1"
"catuji","BRA.13.170_1"
"catuti","BRA.13.171_1"
"caxambu","BRA.13.172_1"
"cedro do abaete","BRA.13.173_1"
"central de minas","BRA.13.174_1"
"centralina","BRA.13.175_1"
"chacara","BRA.13.176_1"
"chale","BRA.13.177_1"
"chapada do norte","BRA.13.178_1"
"chapada gaucha","BRA.13.179_1"
"chaveslandia","BRA.13.180_1"
"chiador","BRA.13.181_1"
"cipotanea","BRA.13.182_1"
"claraval","BRA.13.183_1"
"claro dos pocoes","BRA.13.184_1"
"claudio","BRA.13.185_1"
"coimbra","BRA.13.186_1"
"coluna","BRA.13.187_1"
"comendador gomes","BRA.13.188_1"
"comercinho","BRA.13.189_1"
"conceicao da aparecida","BRA.13.190_1"
"conceicao das alagoas","BRA.13.191_1"
"conceicao das pedras","BRA.13.192_1"
"conceicao de ipanema","BRA.13.193_1"
"conceicao do mato dentro","BRA.13.194_1"
"conceicao do para","BRA.13.195_1"
"conceicao do rio verde","BRA.13.196_1"
"conceicao dos ouros","BRA.13.197_1"
"conego marinho","BRA.13.198_1"
"confins","BRA.13.199_1"
"congonhal","BRA.13.200_1"
"congonhas","BRA.13.202_1"
"congonhas do norte","BRA.13.201_1"
"conquista","BRA.13.203_1"
"conselheiro lafaiete","BRA.13.204_1"
"conselheiro pena","BRA.13.205_1"
"consolacao","BRA.13.206_1"
"contagem","BRA.13.207_1"
"coqueiral","BRA.13.208_1"
"coracao de jesus","BRA.13.209_1"
"cordisburgo","BRA.13.210_1"
"cordislandia","BRA.13.211_1"
"corinto","BRA.13.212_1"
"coroaci","BRA.13.213_1"
"coromandel","BRA.13.214_1"
"coronel fabriciano","BRA.13.215_1"
"coronel murta","BRA.13.216_1"
"coronel pacheco","BRA.13.217_1"
"coronel xavier chaves","BRA.13.218_1"
"corrego danta","BRA.13.219_1"
"corrego do bom jesus","BRA.13.220_1"
"corrego fundo","BRA.13.221_1"
"corrego novo","BRA.13.222_1"
"couto de magalhaes","BRA.13.223_1"
"crisolita","BRA.13.224_1"
"cristais","BRA.13.225_1"
"cristalia","BRA.13.226_1"
"cristiano otoni","BRA.13.227_1"
"cristina","BRA.13.228_1"
"crucilandia","BRA.13.229_1"
"cruzeiro da fortaleza","BRA.13.230_1"
"cruzilia","BRA.13.231_1"
"cuparaque","BRA.13.232_1"
"curral de dentro","BRA.13.233_1"
"curvelo","BRA.13.234_1"
"datas","BRA.13.235_1"
"delfim moreira","BRA.13.236_1"
"delfinopolis","BRA.13.237_1"
"delta","BRA.13.238_1"
"descoberto","BRA.13.239_1"
"desterro de entre rios","BRA.13.240_1"
"desterro do melo","BRA.13.241_1"
"diamantina","BRA.13.242_1"
"diogo de vasconcelos","BRA.13.243_1"
"dionisio","BRA.13.244_1"
"divinesia","BRA.13.245_1"
"divino","BRA.13.247_1"
"divino das laranjeiras","BRA.13.246_1"
"divinolandia de minas","BRA.13.248_1"
"divinopolis","BRA.13.249_1"
"divisa alegre","BRA.13.250_1"
"divisa nova","BRA.13.251_1"
"divisopolis","BRA.13.252_1"
"dom bosco","BRA.13.253_1"
"dom cavati","BRA.13.254_1"
"dom joaquim","BRA.13.255_1"
"dom silverio","BRA.13.256_1"
"dom vicoso","BRA.13.257_1"
"dona eusebia","BRA.13.258_1"
"dores de campos","BRA.13.259_1"
"dores de guanhaes","BRA.13.260_1"
"dores do indaia","BRA.13.261_1"
"dores do turvo","BRA.13.262_1"
"doresopolis","BRA.13.263_1"
"douradoquara","BRA.13.264_1"
"durande","BRA.13.265_1"
"ecoporanga","BRA.13.266_1"
"eloi mendes","BRA.13.267_1"
"engenheiro caldas","BRA.13.268_1"
"engenheiro navarro","BRA.13.269_1"
"entre folhas","BRA.13.270_1"
"entre rios de minas","BRA.13.271_1"
"ervalia","BRA.13.272_1"
"esmeraldas","BRA.13.273_1"
"espera feliz","BRA.13.274_1"
"espinosa","BRA.13.275_1"
"espirito santo do dourado","BRA.13.276_1"
"estiva","BRA.13.277_1"
"estrela dalva","BRA.13.278_1"
"estrela do indaia","BRA.13.279_1"
"estrela do sul","BRA.13.280_1"
"eugenopolis","BRA.13.281_1"
"ewbank da camara","BRA.13.282_1"
"extrema","BRA.13.283_1"
"fama","BRA.13.284_1"
"faria lemos","BRA.13.285_1"
"felicio dos santos","BRA.13.286_1"
"felisberto caldeira","BRA.13.287_1"
"felisburgo","BRA.13.288_1"
"felixlandia","BRA.13.289_1"
"fernandes tourinho","BRA.13.290_1"
"ferros","BRA.13.291_1"
"fervedouro","BRA.13.292_1"
"florestal","BRA.13.293_1"
"formiga","BRA.13.294_1"
"formoso","BRA.13.295_1"
"fortaleza de minas","BRA.13.296_1"
"fortuna de minas","BRA.13.297_1"
"francisco badaro","BRA.13.298_1"
"francisco dumon","BRA.13.299_1"
"francisco sa","BRA.13.300_1"
"franciscopolis","BRA.13.301_1"
"frei gaspar","BRA.13.302_1"
"frei inocencio","BRA.13.303_1"
"frei lagonegro","BRA.13.304_1"
"fronteira","BRA.13.306_1"
"fronteira dos vales","BRA.13.305_1"
"fruta de leite","BRA.13.307_1"
"frutal","BRA.13.308_1"
"funilandia","BRA.13.309_1"
"galileia","BRA.13.310_1"
"gameleiras","BRA.13.311_1"
"glaucilandia","BRA.13.312_1"
"goiabeira","BRA.13.313_1"
"goiana","BRA.13.314_1"
"goncalves","BRA.13.315_1"
"gonzaga","BRA.13.316_1"
"gouvea","BRA.13.317_1"
"governador valadares","BRA.13.318_1"
"grao mogol","BRA.13.319_1"
"grupiara","BRA.13.320_1"
"guanhaes","BRA.13.321_1"
"guape","BRA.13.322_1"
"guaraciaba","BRA.13.323_1"
"guaraciama","BRA.13.324_1"
"guaranesia","BRA.13.325_1"
"guarani","BRA.13.326_1"
"guarara","BRA.13.327_1"
"guarda-mor","BRA.13.328_1"
"guaxupe","BRA.13.329_1"
"guidoval","BRA.13.330_1"
"guimarania","BRA.13.331_1"
"guiricema","BRA.13.332_1"
"gurinhata","BRA.13.333_1"
"heliodora","BRA.13.334_1"
"iacu","BRA.13.335_1"
"ibertioga","BRA.13.336_1"
"ibia","BRA.13.337_1"
"ibiai","BRA.13.338_1"
"ibiracatu","BRA.13.339_1"
"ibiraci","BRA.13.340_1"
"ibirite","BRA.13.341_1"
"ibitiura de minas","BRA.13.342_1"
"ibituruna","BRA.13.343_1"
"icarai de minas","BRA.13.344_1"
"igarape","BRA.13.345_1"
"igaratinga","BRA.13.346_1"
"iguatama","BRA.13.347_1"
"ijaci","BRA.13.348_1"
"ilicinea","BRA.13.349_1"
"imbe de minas","BRA.13.350_1"
"inconfidentes","BRA.13.351_1"
"indaiabira","BRA.13.352_1"
"indianopolis","BRA.13.353_1"
"ingai","BRA.13.354_1"
"inhapim","BRA.13.355_1"
"inhauma","BRA.13.356_1"
"inimutaba","BRA.13.357_1"
"ipaba","BRA.13.358_1"
"ipanema","BRA.13.359_1"
"ipatinga","BRA.13.360_1"
"ipiacu","BRA.13.361_1"
"ipuiuna","BRA.13.362_1"
"irai de minas","BRA.13.363_1"
"itabira","BRA.13.364_1"
"itabirinha de mantena","BRA.13.365_1"
"itabirito","BRA.13.366_1"
"itacarambi","BRA.13.368_1"
"itacarambira","BRA.13.367_1"
"itaguara","BRA.13.369_1"
"itaipe","BRA.13.370_1"
"itajuba","BRA.13.371_1"
"itamarandiba","BRA.13.372_1"
"itamarati de minas","BRA.13.373_1"
"itambacuri","BRA.13.374_1"
"itambe do mato dentro","BRA.13.375_1"
"itamogi","BRA.13.376_1"
"itamonte","BRA.13.377_1"
"itanhandu","BRA.13.378_1"
"itanhomi","BRA.13.379_1"
"itaobim","BRA.13.380_1"
"itapagipe","BRA.13.381_1"
"itapecerica","BRA.13.382_1"
"itapeva","BRA.13.383_1"
"itatiaiucu","BRA.13.384_1"
"itau de minas","BRA.13.385_1"
"itauna","BRA.13.386_1"
"itaverava","BRA.13.387_1"
"itinga","BRA.13.388_1"
"itueta","BRA.13.389_1"
"ituiutaba","BRA.13.390_1"
"itumirim","BRA.13.391_1"
"iturama","BRA.13.392_1"
"itutinga","BRA.13.393_1"
"jaboticatubas","BRA.13.394_1"
"jacinto","BRA.13.395_1"
"jacui","BRA.13.396_1"
"jacutinga","BRA.13.397_1"
"jaguaracu","BRA.13.398_1"
"jaiba","BRA.13.399_1"
"jampruca","BRA.13.400_1"
"janauba","BRA.13.401_1"
"januaria","BRA.13.402_1"
"japaraiba","BRA.13.403_1"
"japonvar","BRA.13.404_1"
"jeceaba","BRA.13.405_1"
"jenipapo de minas","BRA.13.406_1"
"jequeri","BRA.13.407_1"
"jequitai","BRA.13.408_1"
"jequitiba","BRA.13.409_1"
"jequitinhonha","BRA.13.410_1"
"jesuania","BRA.13.411_1"
"joaima","BRA.13.412_1"
"joanesia","BRA.13.413_1"
"joao monlevade","BRA.13.414_1"
"joao pinheiro","BRA.13.415_1"
"joaquim felicio","BRA.13.416_1"
"jordania","BRA.13.417_1"
"jose goncalves de minas","BRA.13.418_1"
"jose raydan","BRA.13.419_1"
"josenopolis","BRA.13.420_1"
"juatuba","BRA.13.421_1"
"juiz de fora","BRA.13.422_1"
"juramento","BRA.13.423_1"
"juruaia","BRA.13.424_1"
"juvenilia","BRA.13.425_1"
"ladainha","BRA.13.426_1"
"lagamar","BRA.13.427_1"
"lagoa da prata","BRA.13.428_1"
"lagoa dos patos","BRA.13.429_1"
"lagoa dourada","BRA.13.430_1"
"lagoa formosa","BRA.13.431_1"
"lagoa grande","BRA.13.432_1"
"lagoa santa","BRA.13.433_1"
"lajinha","BRA.13.434_1"
"lambari","BRA.13.435_1"
"lamim","BRA.13.436_1"
"laranjal","BRA.13.437_1"
"lassance","BRA.13.438_1"
"lavras","BRA.13.439_1"
"leandro ferreira","BRA.13.440_1"
"leme do prado","BRA.13.441_1"
"leopoldina","BRA.13.442_1"
"liberdade","BRA.13.443_1"
"lima duarte","BRA.13.444_1"
"limeira do oeste","BRA.13.445_1"
"lontra","BRA.13.446_1"
"luisburgo","BRA.13.447_1"
"luislandia","BRA.13.448_1"
"luminarias","BRA.13.449_1"
"luz","BRA.13.450_1"
"machacalis","BRA.13.451_1"
"machado","BRA.13.452_1"
"madre de deus de minas","BRA.13.453_1"
"malacacheta","BRA.13.454_1"
"mamonas","BRA.13.455_1"
"manga","BRA.13.456_1"
"manhuacu","BRA.13.457_1"
"manhumirim","BRA.13.458_1"
"mantena","BRA.13.459_1"
"mar de espanha","BRA.13.460_1"
"maravilhas","BRA.13.461_1"
"maria da fe","BRA.13.462_1"
"mariana","BRA.13.463_1"
"marilac","BRA.13.464_1"
"mario campos","BRA.13.465_1"
"maripa de minas","BRA.13.466_1"
"marlieria","BRA.13.467_1"
"marmelopolis","BRA.13.468_1"
"martinho campos","BRA.13.469_1"
"martins soares","BRA.13.470_1"
"mata verde","BRA.13.471_1"
"materlandia","BRA.13.472_1"
"mateus leme","BRA.13.473_1"
"mathias lobato","BRA.13.474_1"
"matias barbosa","BRA.13.475_1"
"matias cardoso","BRA.13.476_1"
"matipo","BRA.13.477_1"
"mato verde","BRA.13.478_1"
"matozinhos","BRA.13.479_1"
"matutina","BRA.13.480_1"
"medeiros","BRA.13.481_1"
"medina","BRA.13.482_1"
"mendes pimentel","BRA.13.483_1"
"merces","BRA.13.484_1"
"mesquita","BRA.13.485_1"
"minas novas","BRA.13.486_1"
"minduri","BRA.13.487_1"
"mirabela","BRA.13.488_1"
"miradouro","BRA.13.489_1"
"mirai","BRA.13.490_1"
"miravania","BRA.13.491_1"
"moeda","BRA.13.492_1"
"moema","BRA.13.493_1"
"monjolos","BRA.13.494_1"
"monsenhor paulo","BRA.13.495_1"
"montalvania","BRA.13.496_1"
"monte alegre de minas","BRA.13.497_1"
"monte azul","BRA.13.498_1"
"monte belo","BRA.13.499_1"
"monte carmelo","BRA.13.500_1"
"monte formoso","BRA.13.501_1"
"monte santo de minas","BRA.13.502_1"
"monte siao","BRA.13.503_1"
"montes claros","BRA.13.504_1"
"montezuma","BRA.13.505_1"
"morada nova de minas","BRA.13.506_1"
"morro da garca","BRA.13.507_1"
"morro do pilar","BRA.13.508_1"
"munhoz","BRA.13.509_1"
"muriae","BRA.13.510_1"
"mutum","BRA.13.511_1"
"muzambinho","BRA.13.512_1"
"nacip raydan","BRA.13.513_1"
"nanuque","BRA.13.514_1"
"naque","BRA.13.515_1"
"natalandia","BRA.13.516_1"
"natercia","BRA.13.517_1"
"nazareno","BRA.13.518_1"
"nepomuceno","BRA.13.519_1"
"ninheira","BRA.13.520_1"
"nova belem","BRA.13.521_1"
"nova era","BRA.13.522_1"
"nova lima","BRA.13.523_1"
"nova modica","BRA.13.524_1"
"nova ponte","BRA.13.525_1"
"nova porteirinha","BRA.13.526_1"
"nova resende","BRA.13.527_1"
"nova serrana","BRA.13.528_1"
"nova uniao","BRA.13.529_1"
"novo cruzeiro","BRA.13.530_1"
"novo oriente de minas","BRA.13.531_1"
"novorizonte","BRA.13.532_1"
"olaria","BRA.13.533_1"
"olhos-d'agua","BRA.13.534_1"
"olimpio noronha","BRA.13.535_1"
"oliveira","BRA.13.537_1"
"oliveira fortes","BRA.13.536_1"
"onca de pitangui","BRA.13.538_1"
"oratorios","BRA.13.539_1"
"orizania","BRA.13.540_1"
"ouro branco","BRA.13.541_1"
"ouro fino","BRA.13.542_1"
"ouro preto","BRA.13.543_1"
"ouro verde de minas","BRA.13.544_1"
"padre carvalho","BRA.13.545_1"
"padre paraiso","BRA.13.546_1"
"pai pedro","BRA.13.547_1"
"paineiras","BRA.13.548_1"
"pains","BRA.13.549_1"
"paiva","BRA.13.550_1"
"palma","BRA.13.551_1"
"palmopolis","BRA.13.552_1"
"papagaios","BRA.13.553_1"
"para de minas","BRA.13.554_1"
"paracatu","BRA.13.555_1"
"paraguacu","BRA.13.556_1"
"paraisopolis","BRA.13.557_1"
"paraopeba","BRA.13.558_1"
"passa quatro","BRA.13.559_1"
"passa tempo","BRA.13.560_1"
"passa vinte","BRA.13.561_1"
"passabem","BRA.13.562_1"
"passos","BRA.13.563_1"
"patis","BRA.13.564_1"
"patos de minas","BRA.13.565_1"
"patrocinio","BRA.13.567_1"
"patrocinio do muriae","BRA.13.566_1"
"paula candido","BRA.13.568_1"
"paulistas","BRA.13.569_1"
"pavao","BRA.13.570_1"
"pecanha","BRA.13.571_1"
"pedra azul","BRA.13.572_1"
"pedra bonita","BRA.13.573_1"
"pedra do anta","BRA.13.574_1"
"pedra do indaia","BRA.13.575_1"
"pedra dourada","BRA.13.576_1"
"pedralva","BRA.13.577_1"
"pedras de maria da cruz","BRA.13.578_1"
"pedrinopolis","BRA.13.579_1"
"pedro leopoldo","BRA.13.580_1"
"pedro teixeira","BRA.13.581_1"
"pequeri","BRA.13.582_1"
"pequi","BRA.13.583_1"
"perdigao","BRA.13.584_1"
"perdizes","BRA.13.585_1"
"perdoes","BRA.13.586_1"
"periquito","BRA.13.587_1"
"pescador","BRA.13.588_1"
"piau","BRA.13.589_1"
"piedade de caratinga","BRA.13.590_1"
"piedade do ponte nova","BRA.13.591_1"
"piedade do rio grande","BRA.13.592_1"
"piedade dos gerais","BRA.13.593_1"
"pimenta","BRA.13.594_1"
"pingo d'agua","BRA.13.595_1"
"pintopolis","BRA.13.596_1"
"piracema","BRA.13.597_1"
"pirajuba","BRA.13.598_1"
"piranga","BRA.13.599_1"
"pirangucu","BRA.13.600_1"
"piranguinho","BRA.13.601_1"
"pirapetinga","BRA.13.602_1"
"pirapora","BRA.13.603_1"
"pirauba","BRA.13.604_1"
"pitangui","BRA.13.605_1"
"piui","BRA.13.606_1"
"planura","BRA.13.607_1"
"poco fundo","BRA.13.608_1"
"pocos de caldas","BRA.13.609_1"
"pocrane","BRA.13.610_1"
"pompeu","BRA.13.611_1"
"ponte nova","BRA.13.612_1"
"ponto chique","BRA.13.613_1"
"ponto dos volantes","BRA.13.614_1"
"porteirinha","BRA.13.615_1"
"porto firme","BRA.13.616_1"
"pote","BRA.13.617_1"
"pouso alegre","BRA.13.618_1"
"pouso alto","BRA.13.619_1"
"prados","BRA.13.620_1"
"prata","BRA.13.621_1"
"pratapolis","BRA.13.622_1"
"pratinha","BRA.13.623_1"
"presidente bernardes","BRA.13.624_1"
"presidente juscelino","BRA.13.625_1"
"presidente kubitschek","BRA.13.626_1"
"presidente olegario","BRA.13.627_1"
"prudente de morais","BRA.13.628_1"
"quartel geral","BRA.13.629_1"
"queluzita","BRA.13.630_1"
"raposos","BRA.13.631_1"
"raul soares","BRA.13.632_1"
"recreio","BRA.13.633_1"
"reduto","BRA.13.634_1"
"resende costa","BRA.13.635_1"
"resplendor","BRA.13.636_1"
"ressaquinha","BRA.13.637_1"
"riachinho","BRA.13.638_1"
"riacho dos machados","BRA.13.639_1"
"ribeirao das neves","BRA.13.640_1"
"ribeirao vermelho","BRA.13.641_1"
"rio acima","BRA.13.642_1"
"rio casca","BRA.13.643_1"
"rio do prado","BRA.13.644_1"
"rio doce","BRA.13.645_1"
"rio espera","BRA.13.646_1"
"rio manso","BRA.13.647_1"
"rio novo","BRA.13.648_1"
"rio paranaiba","BRA.13.649_1"
"rio paranaiba","BRA.13.650_1"
"rio pardo de minas","BRA.13.651_1"
"rio pomba","BRA.13.652_1"
"rio preto","BRA.13.653_1"
"rio vermelho","BRA.13.654_1"
"ritapolis","BRA.13.655_1"
"rochedo de minas","BRA.13.656_1"
"rodeiro","BRA.13.657_1"
"romaria","BRA.13.658_1"
"rosario da limeira","BRA.13.659_1"
"rubelita","BRA.13.660_1"
"rubim","BRA.13.661_1"
"sabara","BRA.13.662_1"
"sabinopolis","BRA.13.663_1"
"sacramento","BRA.13.664_1"
"salinas","BRA.13.665_1"
"salto da divisa","BRA.13.666_1"
"san antonio do itambe","BRA.13.667_1"
"san antonio do rio abai","BRA.13.668_1"
"santa barbara","BRA.13.672_1"
"santa barbara do leste","BRA.13.669_1"
"santa barbara do monte verde","BRA.13.670_1"
"santa barbara do tugurio","BRA.13.671_1"
"santa cruz de minas","BRA.13.673_1"
"santa cruz de salinas","BRA.13.674_1"
"santa cruz do escalvado","BRA.13.675_1"
"santa efigenia de minas","BRA.13.676_1"
"santa fe de minas","BRA.13.677_1"
"santa helena de minas","BRA.13.678_1"
"santa juliana","BRA.13.679_1"
"santa luzia","BRA.13.680_1"
"santa margarida","BRA.13.681_1"
"santa maria de itabira","BRA.13.682_1"
"santa maria do salto","BRA.13.683_1"
"santa maria do suacui","BRA.13.684_1"
"santa rita de caldas","BRA.13.685_1"
"santa rita de jacutinga","BRA.13.686_1"
"santa rita de minas","BRA.13.687_1"
"santa rita do ibitipoca","BRA.13.688_1"
"santa rita do sapucai","BRA.13.689_1"
"santa rita itueto","BRA.13.690_1"
"santa rosa da serra","BRA.13.691_1"
"santa vitoria","BRA.13.692_1"
"santana da vargem","BRA.13.693_1"
"santana de cataguases","BRA.13.694_1"
"santana de pirapama","BRA.13.695_1"
"santana do deserto","BRA.13.696_1"
"santana do garambeu","BRA.13.697_1"
"santana do jacare","BRA.13.698_1"
"santana do manhuacu","BRA.13.699_1"
"santana do paraiso","BRA.13.700_1"
"santana do riacho","BRA.13.701_1"
"santana dos montes","BRA.13.702_1"
"santo antonio do amparo","BRA.13.703_1"
"santo antonio do aventureiro","BRA.13.704_1"
"santo antonio do grama","BRA.13.705_1"
"santo antonio do jacinto","BRA.13.706_1"
"santo antonio do monte","BRA.13.707_1"
"santo antonio do retiro","BRA.13.708_1"
"santo hipolito","BRA.13.709_1"
"santos dumont","BRA.13.710_1"
"sao bento abade","BRA.13.711_1"
"sao bras do suacui","BRA.13.712_1"
"sao domingos das dores","BRA.13.713_1"
"sao domingos do prata","BRA.13.714_1"
"sao felix de minas","BRA.13.715_1"
"sao francisco","BRA.13.719_1"
"sao francisco de oliveira","BRA.13.716_1"
"sao francisco de sales","BRA.13.717_1"
"sao francisco do gloria","BRA.13.718_1"
"sao geraldo","BRA.13.722_1"
"sao geraldo da piedade","BRA.13.720_1"
"sao geraldo do baixio","BRA.13.721_1"
"sao goncalo do abaete","BRA.13.723_1"
"sao goncalo do para","BRA.13.724_1"
"sao goncalo do rio abaixo","BRA.13.725_1"
"sao goncalo do sapucai","BRA.13.726_1"
"sao gotardo","BRA.13.727_1"
"sao joao batista do gloria","BRA.13.728_1"
"sao joao da lagoa","BRA.13.729_1"
"sao joao da mata","BRA.13.730_1"
"sao joao da ponte","BRA.13.731_1"
"sao joao das missoes","BRA.13.732_1"
"sao joao del rei","BRA.13.733_1"
"sao joao do manhuacu","BRA.13.734_1"
"sao joao do manteninha","BRA.13.735_1"
"sao joao do oriente","BRA.13.736_1"
"sao joao do pacui","BRA.13.737_1"
"sao joao do paraiso","BRA.13.738_1"
"sao joao evangelista","BRA.13.739_1"
"sao joao nepomuceno","BRA.13.740_1"
"sao joaquim de bicas","BRA.13.741_1"
"sao jose da barra","BRA.13.742_1"
"sao jose da lapa","BRA.13.743_1"
"sao jose da safira","BRA.13.744_1"
"sao jose da varginha","BRA.13.745_1"
"sao jose do alegre","BRA.13.746_1"
"sao jose do divino","BRA.13.747_1"
"sao jose do goiabal","BRA.13.748_1"
"sao jose do jacuri","BRA.13.749_1"
"sao jose do mantimento","BRA.13.750_1"
"sao lourenco","BRA.13.751_1"
"sao miguel do anta","BRA.13.752_1"
"sao pedro da uniao","BRA.13.753_1"
"sao pedro do suacui","BRA.13.754_1"
"sao pedro dos ferros","BRA.13.755_1"
"sao romao","BRA.13.756_1"
"sao roque de minas","BRA.13.757_1"
"sao sebastiao da bela vista","BRA.13.758_1"
"sao sebastiao do anta","BRA.13.759_1"
"sao sebastiao do maranhao","BRA.13.760_1"
"sao sebastiao do oeste","BRA.13.761_1"
