"Ano","Regiao","Sub_Regiao","Pais","ADM0_ISO","Mes","UnidMaior","GID_1","GeoCodUnidMaior","UnidMenor","GID_2","GeoCodUnidMenor","Especie","Categoria","TotalCasos","TotalNaoConfirmados","CASO_VARIANTE","CASO_FILOGEN","CASO_CERTIFICACAO","CASO_DATA_CERTIFIC","CASO_LAB","matchcode"
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",7,"Monte Plata","DOM.18_1","DOM-MPL","Yamasa","DOM.18.5_1","DOM-MPL-000004","Perros","Perros",1,"0","NULL","NULL","P","2008-08-20 10:39:47.610","1","DOM018004"
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",7,"Pedernales","DOM.19_1","DOM-PDR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2008-08-20 10:39:37.360","1",NA
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"Peravia","DOM.20_1","DOM-PER","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2009-06-17 09:14:51.227","1",NA
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"Peravia","DOM.20_1","DOM-PER","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2008-05-20 10:14:42.600","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"Peravia","DOM.20_1","DOM-PER","NULL","Sin Informacion","...","Perros","Perros",1,"1","NULL","","P","2012-06-19 11:12:25.920","0",NA
2015,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"Peravia","DOM.20_1","DOM-PER","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2015-07-24 11:22:40.017","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"Peravia","DOM.20_1","DOM-PER","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2012-04-02 08:53:47.630","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"Peravia","DOM.20_1","DOM-PER","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2013-02-26 09:34:15.553","1",NA
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",12,"Peravia","DOM.20_1","DOM-PER","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2008-12-22 11:12:48.113","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"Puerto Plata","DOM.21_1","DOM-PPL","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2013-03-11 15:39:55.643","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",8,"Puerto Plata","DOM.21_1","DOM-PPL","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2012-08-15 10:43:28.847","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",7,"Puerto Plata","DOM.21_1","DOM-PPL","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2012-07-30 11:55:51.023","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",6,"Puerto Plata","DOM.21_1","DOM-PPL","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2014-02-28 07:08:24.450","1",NA
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"Puerto Plata","DOM.21_1","DOM-PPL","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2008-02-15 13:40:58.853","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"Puerto Plata","DOM.21_1","DOM-PPL","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2011-05-13 09:50:49.270","NULL",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"Puerto Plata","DOM.21_1","DOM-PPL","Sosua","DOM.21.9_1","DOM-PPL-000001","Perros","Perros",1,"0","NULL","","P","2014-02-28 07:08:24.613","1","DOM021007"
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",11,"Puerto Plata","DOM.21_1","DOM-PPL","Sosua","DOM.21.9_1","DOM-PPL-000001","Perros","Perros",1,"0","NULL","","P","2011-12-03 22:22:10.957","1","DOM021007"
2007,"América Latina","Caribe Latino","Dominican Republic","DOM",8,"Salcedo","DOM.22_1","DOM-SLC","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2007-09-12 10:50:21.723","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",8,"Salcedo","DOM.22_1","DOM-SLC","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2012-08-15 10:43:28.847","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",9,"Salcedo","DOM.22_1","DOM-SLC","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2012-10-02 16:20:06.027","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",11,"Salcedo","DOM.22_1","DOM-SLC","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2013-01-21 09:10:53.360","1",NA
2006,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"Salcedo","DOM.22_1","DOM-SLC","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2006-12-19 13:35:34.923","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"Salcedo","DOM.22_1","DOM-SLC","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2012-04-02 08:53:47.643","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",11,"Salcedo","DOM.22_1","DOM-SLC","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2011-11-15 19:06:33.307","1",NA
2016,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"Salcedo","DOM.22_1","DOM-SLC","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2016-03-11 18:29:42.467","1",NA
2014,"América Latina","Caribe Latino","Dominican Republic","DOM",6,"Salcedo","DOM.22_1","DOM-SLC","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2014-11-24 07:00:27.857","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",12,"Samana","DOM.23_1","DOM-SAM","Las Terrenas","DOM.23.1_1","DOM-SAM-000001","Perros","Perros",1,"0","NULL","","P","2012-01-03 11:58:24.967","1","DOM023001"
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",9,"Samana","DOM.23_1","DOM-SAM","Las Terrenas","DOM.23.1_1","DOM-SAM-000001","Perros","Perros",1,"0","NULL","","P","2011-09-23 08:48:01.570","1","DOM023001"
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"Samana","DOM.23_1","DOM-SAM","Samana","DOM.23.3_1","DOM-SAM-000002","Perros","Perros",1,"0","NULL","NULL","P","2008-06-16 10:01:12.897","1","DOM023003"
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"Samana","DOM.23_1","DOM-SAM","Samana","DOM.23.3_1","DOM-SAM-000002","Perros","Perros",1,"0","NULL","NULL","P","2008-05-05 14:19:08.843","1","DOM023003"
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"Samana","DOM.23_1","DOM-SAM","Samana","DOM.23.3_1","DOM-SAM-000002","Perros","Perros",1,"NULL","NULL","NULL","P","2011-05-13 09:50:23.020","NULL","DOM023003"
2007,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"Samana","DOM.23_1","DOM-SAM","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2007-10-25 11:43:55.740","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"Samana","DOM.23_1","DOM-SAM","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2011-06-09 11:05:32.143","NULL",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-02-29 01:38:02.730","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",12,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-01-21 09:11:37.063","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-02-26 09:34:15.507","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-10-24 09:14:17.343","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-03-12 14:02:20.557","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-04-02 08:53:47.613","1",NA
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",12,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","NULL","P","2008-12-22 11:12:48.113","1",NA
2014,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2014-11-24 07:00:27.780","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-11-04 11:53:28.937","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-02-26 09:34:15.537","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-03-11 08:46:38.017","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",12,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-01-07 21:09:52.437","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-03-11 08:46:37.983","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-03-11 15:39:55.703","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-05-11 10:46:59.473","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-04-02 08:53:47.630","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-02-01 12:16:38.930","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",3,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-11-04 11:52:17.297","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-01-13 13:38:10.513","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",12,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-12-19 15:59:18.480","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-10-31 09:17:27.163","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",12,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-12-21 08:02:41.090","1",NA
2012,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2012-05-11 10:46:59.533","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"NULL","NULL","NULL","P","2011-05-13 09:50:38.410","NULL",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",11,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-12-07 19:21:09.427","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",11,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-12-07 19:21:09.410","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",8,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-09-06 14:47:17.990","1",NA
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","NULL","P","2009-06-17 09:15:29.307","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2013-03-11 15:39:55.703","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2011-10-31 09:17:27.163","1",NA
2013,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2014-03-05 07:31:03.063","1",NA
2014,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"0","NULL","","P","2014-11-24 07:00:27.737","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",7,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",2,"0","NULL","NULL","P","2011-07-27 15:40:11.673","2",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"San Cristobal","DOM.24_1","DOM-SCR","San Cristobal","DOM.24.6_1","DOM-SCR-000002","Perros","Perros",1,"NULL","NULL","NULL","P","2011-05-13 09:50:23.020","NULL",NA
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",9,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2008-10-22 14:29:25.493","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",8,"San Cristobal","DOM.24_1","DOM-SCR","NULL","Sin Informacion","...","Perros","Perros",1,"0","NULL","","P","2011-09-06 14:48:03.380","1",NA
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2008-11-24 10:50:12.990","1",NA
2010,"América Latina","Caribe Latino","Dominican Republic","DOM",8,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2010-08-20 08:50:46.603","1",NA
2010,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2010-08-17 14:47:42.870","1",NA
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2009-06-17 09:15:47.680","1",NA
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",2,"0","NULL","NULL","P","2009-06-17 09:15:08.837","2",NA
2003,"América Latina","Caribe Latino","Dominican Republic","DOM",2,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"NULL","NULL","NULL","P","2003-02-18 00:00:00.000","NULL",NA
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",1,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2009-02-20 12:39:40.020","1",NA
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2009-06-17 09:15:29.307","1",NA
2010,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"San Cristobal","DOM.24_1","DOM-SCR","Sin Informacion","Sin Informacion","...","Perros","Perros",1,"0","NULL","NULL","P","2010-08-17 14:47:28.243","1",NA
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",7,"San Cristobal","DOM.24_1","DOM-SCR","Villa Altagracia","DOM.24.8_1","DOM-SCR-000001","Perros","Perros",1,"0","NULL","","P","2011-08-31 14:22:33.313","1","DOM024004"
2011,"América Latina","Caribe Latino","Dominican Republic","DOM",7,"San Cristobal","DOM.24_1","DOM-SCR","Villa Altagracia","DOM.24.8_1","DOM-SCR-000001","Perros","Perros",1,"0","NULL","","P","2011-09-06 14:44:37.037","1","DOM024004"
2008,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Cristobal","DOM.24_1","DOM-SCR","Villa Altagracia","DOM.24.8_1","DOM-SCR-000001","Perros","Perros",1,"0","NULL","NULL","P","2008-10-22 14:30:01.837","1","DOM024004"
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","Villa Altagracia","DOM.24.8_1","DOM-SCR-000001","Perros","Perros",1,"0","NULL","NULL","P","2009-06-17 09:15:56.040","1","DOM024004"
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",4,"San Cristobal","DOM.24_1","DOM-SCR","Villa Altagracia","DOM.24.8_1","DOM-SCR-000001","Perros","Perros",1,"0","NULL","NULL","P","2009-06-17 09:14:58.993","1","DOM024004"
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","Villa Altagracia","DOM.24.8_1","DOM-SCR-000001","Perros","Perros",1,"0","NULL","NULL","P","2009-06-17 09:15:29.307","1","DOM024004"
2009,"América Latina","Caribe Latino","Dominican Republic","DOM",5,"San Cristobal","DOM.24_1","DOM-SCR","Villa Altagracia","DOM.24.8_1","DOM-SCR-000001","Perros","Perros",2,"0","NULL","NULL","P","2009-06-17 09:15:47.680","2","DOM024004"
2015,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Juan","DOM.26_1","DOM-SJU","S.j.de La Maguana","DOM.26.5_1","DOM-SJU-000003","Perros","Perros",1,"0","NULL","","P","2015-12-29 19:55:54.780","1","DOM025005"
2015,"América Latina","Caribe Latino","Dominican Republic","DOM",9,"San Juan","DOM.26_1","DOM-SJU","S.j.de La Maguana","DOM.26.5_1","DOM-SJU-000003","Perros","Perros",1,"0","NULL","","P","2015-12-29 19:55:54.700","1","DOM025005"
2015,"América Latina","Caribe Latino","Dominican Republic","DOM",9,"San Juan","DOM.26_1","DOM-SJU","S.j.de La Maguana","DOM.26.5_1","DOM-SJU-000003","Perros","Perros",1,"0","NULL","","P","2015-09-11 13:10:09.890","1","DOM025005"
2015,"América Latina","Caribe Latino","Dominican Republic","DOM",10,"San Juan","DOM.26_1","DOM-SJU","S.j.de La Maguana","DOM.26.5_1","DOM-SJU-000003","Perros","Perros",1,"0","NULL","","P","2015-12-29 19:55:54.767","1","DOM025005"
