Ano,Regiao,Sub_Regiao,Pais,Mes,GeoCodUnidMaior,UnidMaior,GeoCodUnidMenor,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
1989,América Latina,América Central,Honduras,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,23,NULL
1989,América Latina,América Central,Honduras,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,20,NULL
1989,América Latina,América Central,Honduras,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,19,NULL
1989,América Latina,Caribe Latino,Haití,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1989,América Latina,Caribe Latino,Haití,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1989,América Latina,Caribe Latino,Haití,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1989,América Latina,Caribe Latino,Haití,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1989,América Latina,Caribe Latino,Haití,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1989,América Latina,Caribe Latino,Haití,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1989,América Latina,México,México,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,852,NULL
1989,América Latina,México,México,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,967,NULL
1989,América Latina,México,México,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1015,NULL
1989,América Latina,México,México,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1032,NULL
1989,América Latina,México,México,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1088,NULL
1989,América Latina,México,México,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1130,NULL
1989,América Latina,América Central,Nicaragua,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1989,América Latina,América Central,Nicaragua,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1989,América Latina,América Central,Nicaragua,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1989,América Latina,América Central,Nicaragua,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1989,América Latina,América Central,Nicaragua,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1989,América Latina,América Central,Nicaragua,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1989,América Latina,Área Andina,Perú,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,37,NULL
1989,América Latina,Área Andina,Perú,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,36,NULL
1989,América Latina,Área Andina,Perú,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,29,NULL
1989,América Latina,Área Andina,Perú,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,38,NULL
1989,América Latina,Área Andina,Perú,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,57,NULL
1989,América Latina,Área Andina,Perú,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,52,NULL
1989,América Latina,Cono Sur,Paraguay,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,14,NULL
1989,América Latina,Cono Sur,Paraguay,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1989,América Latina,Cono Sur,Paraguay,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1989,América Latina,Cono Sur,Paraguay,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1989,América Latina,Cono Sur,Paraguay,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1989,América Latina,Cono Sur,Paraguay,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1989,América Latina,América Central,El Salvador,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1989,América Latina,América Central,El Salvador,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1989,América Latina,América Central,El Salvador,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1989,América Latina,América Central,El Salvador,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1989,América Latina,América Central,El Salvador,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1989,América Latina,América Central,El Salvador,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1989,América Latina,Área Andina,Venezuela,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1989,América Latina,Área Andina,Venezuela,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1989,América Latina,Área Andina,Venezuela,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,13,NULL
1989,América Latina,Área Andina,Venezuela,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,12,NULL
1989,América Latina,Área Andina,Venezuela,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,Cono Sur,Argentina,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1990,América Latina,Cono Sur,Argentina,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,Cono Sur,Argentina,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América Latina,Cono Sur,Argentina,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,Cono Sur,Argentina,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1990,América Latina,Cono Sur,Argentina,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América Latina,Cono Sur,Argentina,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América Latina,Cono Sur,Argentina,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América Latina,Cono Sur,Argentina,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,Cono Sur,Argentina,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,Cono Sur,Argentina,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,América Central,Belice,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Belice,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América Latina,América Central,Belice,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Belice,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Belice,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América Latina,Área Andina,Bolivia,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,132,NULL
1990,América Latina,Área Andina,Bolivia,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,72,NULL
1990,América Latina,Área Andina,Bolivia,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,117,NULL
1990,América Latina,Área Andina,Bolivia,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,102,NULL
1990,América Latina,Área Andina,Bolivia,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,61,NULL
1990,América Latina,Área Andina,Bolivia,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,70,NULL
1990,América Latina,Área Andina,Bolivia,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,98,NULL
1990,América Latina,Área Andina,Bolivia,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,111,NULL
1990,América Latina,Área Andina,Bolivia,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,79,NULL
1990,América Latina,Área Andina,Bolivia,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,62,NULL
1990,América Latina,Área Andina,Bolivia,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,57,NULL
1990,América Latina,Área Andina,Bolivia,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,91,NULL
1990,América Latina,Brasil,Brasil,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,51,NULL
1990,América Latina,Brasil,Brasil,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,367,NULL
1990,América Latina,Brasil,Brasil,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,41,NULL
1990,América Latina,Brasil,Brasil,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,53,NULL
1990,América Latina,Brasil,Brasil,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,60,NULL
1990,América Latina,Brasil,Brasil,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,50,NULL
1990,América Latina,Brasil,Brasil,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,57,NULL
1990,América Latina,Brasil,Brasil,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,86,NULL
1990,América Latina,Brasil,Brasil,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,59,NULL
1990,América Latina,Brasil,Brasil,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América del Norte,Canadá,Canadá,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1990,América del Norte,Canadá,Canadá,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América del Norte,Canadá,Canadá,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,23,NULL
1990,América del Norte,Canadá,Canadá,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,13,NULL
1990,América del Norte,Canadá,Canadá,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América del Norte,Canadá,Canadá,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América del Norte,Canadá,Canadá,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América del Norte,Canadá,Canadá,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América del Norte,Canadá,Canadá,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América del Norte,Canadá,Canadá,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América del Norte,Canadá,Canadá,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1990,América del Norte,Canadá,Canadá,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América Latina,Cono Sur,Chile,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Cono Sur,Chile,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Área Andina,Colombia,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,22,NULL
1990,América Latina,Área Andina,Colombia,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,25,NULL
1990,América Latina,Área Andina,Colombia,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,19,NULL
1990,América Latina,Área Andina,Colombia,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,27,NULL
1990,América Latina,Área Andina,Colombia,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,37,NULL
1990,América Latina,Área Andina,Colombia,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,15,NULL
1990,América Latina,Área Andina,Colombia,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,34,NULL
1990,América Latina,Área Andina,Colombia,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,15,NULL
1990,América Latina,Área Andina,Colombia,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,14,NULL
1990,América Latina,Área Andina,Colombia,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,16,NULL
1990,América Latina,Área Andina,Colombia,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,12,NULL
1990,América Latina,Área Andina,Colombia,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,13,NULL
1990,América Latina,Caribe Latino,Cuba,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América Latina,Caribe Latino,Cuba,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Caribe Latino,Cuba,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Caribe Latino,Cuba,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América Latina,Caribe Latino,Cuba,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,Caribe Latino,Cuba,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América Latina,Caribe Latino,Cuba,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Caribe Latino,Cuba,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América Latina,Caribe Latino,República Dominicana,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Caribe Latino,República Dominicana,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Caribe Latino,República Dominicana,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,Caribe Latino,República Dominicana,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Caribe Latino,República Dominicana,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,Área Andina,Ecuador,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,808,NULL
1990,Caribe,Caribe,Granada,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,Caribe,Caribe,Granada,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,Caribe,Caribe,Granada,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,Caribe,Caribe,Granada,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,Caribe,Caribe,Granada,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Guatemala,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América Latina,América Central,Guatemala,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,17,NULL
1990,América Latina,América Central,Guatemala,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11,NULL
1990,América Latina,América Central,Guatemala,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1990,América Latina,América Central,Guatemala,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1990,América Latina,América Central,Guatemala,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América Latina,América Central,Guatemala,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,América Central,Guatemala,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América Latina,América Central,Guatemala,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,América Central,Guatemala,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América Latina,América Central,Guatemala,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,América Central,Guatemala,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1990,Caribe,Caribe,Guayana Francesa,0,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América Latina,América Central,Honduras,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,31,NULL
1990,América Latina,América Central,Honduras,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,43,NULL
1990,América Latina,América Central,Honduras,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,50,NULL
1990,América Latina,América Central,Honduras,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,33,NULL
1990,América Latina,América Central,Honduras,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,39,NULL
1990,América Latina,América Central,Honduras,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,39,NULL
1990,América Latina,América Central,Honduras,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,22,NULL
1990,América Latina,América Central,Honduras,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,28,NULL
1990,América Latina,América Central,Honduras,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,20,NULL
1990,América Latina,América Central,Honduras,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Honduras,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América Latina,América Central,Honduras,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América Latina,Caribe Latino,Haití,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,Caribe Latino,Haití,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,Caribe Latino,Haití,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,15,NULL
1990,América Latina,Caribe Latino,Haití,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América Latina,Caribe Latino,Haití,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América Latina,Caribe Latino,Haití,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1990,América Latina,Caribe Latino,Haití,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América Latina,Caribe Latino,Haití,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América Latina,Caribe Latino,Haití,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,Caribe Latino,Haití,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,14,NULL
1990,América Latina,Caribe Latino,Haití,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América Latina,Caribe Latino,Haití,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América Latina,México,México,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,685,NULL
1990,América Latina,México,México,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,912,NULL
1990,América Latina,México,México,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,979,NULL
1990,América Latina,México,México,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,965,NULL
1990,América Latina,México,México,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1219,NULL
1990,América Latina,México,México,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2170,NULL
1990,América Latina,México,México,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,897,NULL
1990,América Latina,México,México,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,970,NULL
1990,América Latina,México,México,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,731,NULL
1990,América Latina,México,México,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,823,NULL
1990,América Latina,México,México,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,687,NULL
1990,América Latina,México,México,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,638,NULL
1990,América Latina,América Central,Nicaragua,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,América Central,Nicaragua,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Nicaragua,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América Latina,América Central,Nicaragua,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Nicaragua,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América Latina,América Central,Nicaragua,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,Nicaragua,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América Latina,Área Andina,Perú,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,69,NULL
1990,América Latina,Área Andina,Perú,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,54,NULL
1990,América Latina,Área Andina,Perú,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,82,NULL
1990,América Latina,Área Andina,Perú,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,73,NULL
1990,América Latina,Área Andina,Perú,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,36,NULL
1990,América Latina,Área Andina,Perú,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,33,NULL
1990,América Latina,Área Andina,Perú,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,55,NULL
1990,América Latina,Área Andina,Perú,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,75,NULL
1990,América Latina,Área Andina,Perú,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,91,NULL
1990,América Latina,Área Andina,Perú,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,69,NULL
1990,América Latina,Área Andina,Perú,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,101,NULL
1990,América Latina,Área Andina,Perú,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,66,NULL
1990,América Latina,Cono Sur,Paraguay,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,23,NULL
1990,América Latina,Cono Sur,Paraguay,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11,NULL
1990,América Latina,Cono Sur,Paraguay,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,18,NULL
1990,América Latina,Cono Sur,Paraguay,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,12,NULL
1990,América Latina,Cono Sur,Paraguay,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,20,NULL
1990,América Latina,Cono Sur,Paraguay,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,18,NULL
1990,América Latina,Cono Sur,Paraguay,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América Latina,Cono Sur,Paraguay,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América Latina,Cono Sur,Paraguay,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América Latina,Cono Sur,Paraguay,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,34,NULL
1990,América Latina,Cono Sur,Paraguay,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,27,NULL
1990,América Latina,Cono Sur,Paraguay,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,20,NULL
1990,América Latina,América Central,El Salvador,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,América Central,El Salvador,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1990,América Latina,América Central,El Salvador,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1990,América Latina,América Central,El Salvador,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,América Central,El Salvador,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1990,América Latina,América Central,El Salvador,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1990,América Latina,América Central,El Salvador,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,América Central,El Salvador,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,América Central,El Salvador,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,Área Andina,Venezuela,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,16,NULL
1990,América Latina,Área Andina,Venezuela,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,17,NULL
1990,América Latina,Área Andina,Venezuela,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,24,NULL
1990,América Latina,Área Andina,Venezuela,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1990,América Latina,Área Andina,Venezuela,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,Área Andina,Venezuela,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1990,América Latina,Área Andina,Venezuela,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1990,América Latina,Área Andina,Venezuela,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1990,América Latina,Área Andina,Venezuela,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1990,América Latina,Área Andina,Venezuela,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1990,América Latina,Área Andina,Venezuela,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1990,América Latina,Área Andina,Venezuela,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1991,América Latina,Cono Sur,Argentina,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1991,América Latina,Cono Sur,Argentina,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1991,América Latina,Cono Sur,Argentina,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1991,América Latina,Cono Sur,Argentina,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1991,América Latina,Cono Sur,Argentina,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1991,América Latina,Cono Sur,Argentina,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1991,América Latina,Cono Sur,Argentina,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1991,América Latina,Cono Sur,Argentina,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1991,América Latina,Cono Sur,Argentina,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1991,América Latina,Cono Sur,Argentina,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1991,América Latina,Cono Sur,Argentina,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1991,América Latina,Área Andina,Bolivia,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,239,NULL
1991,América Latina,Área Andina,Bolivia,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,153,NULL
1991,América Latina,Área Andina,Bolivia,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,137,NULL
1991,América Latina,Área Andina,Bolivia,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,92,NULL
1991,América Latina,Área Andina,Bolivia,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,91,NULL
1991,América Latina,Área Andina,Bolivia,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,72,NULL
1991,América Latina,Área Andina,Bolivia,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,79,NULL
1991,América Latina,Área Andina,Bolivia,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,37,NULL
1991,América Latina,Área Andina,Bolivia,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,62,NULL
1991,América Latina,Área Andina,Bolivia,10,...,Sin Informacion,...,Sin Informacion,Perros,Perros,146,NULL
1991,América Latina,Área Andina,Bolivia,11,...,Sin Informacion,...,Sin Informacion,Perros,Perros,98,NULL
1991,América Latina,Área Andina,Bolivia,12,...,Sin Informacion,...,Sin Informacion,Perros,Perros,55,NULL
1991,América Latina,Brasil,Brasil,1,...,Sin Informacion,...,Sin Informacion,Perros,Perros,57,NULL
1991,América Latina,Brasil,Brasil,2,...,Sin Informacion,...,Sin Informacion,Perros,Perros,65,NULL
1991,América Latina,Brasil,Brasil,3,...,Sin Informacion,...,Sin Informacion,Perros,Perros,81,NULL
