Ano,Regiao,Sub_Regiao,Pais,Mes,GeoCodUnidMaior,UnidMaior,GeoCodUnidMenor,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
1995,América Latina,Brasil,Brasil,4,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,351,NULL
1995,América Latina,Brasil,Brasil,4,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1995,América Latina,Brasil,Brasil,4,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,42,NULL
1995,América del Norte,Canadá,Canadá,4,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,16,NULL
1995,América del Norte,Canadá,Canadá,4,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,7,NULL
1995,América Latina,Cono Sur,Chile,4,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,4,NULL
1995,América Latina,Área Andina,Colombia,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1995,América Latina,Caribe Latino,Cuba,4,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Caribe Latino,Cuba,4,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3,NULL
1995,América Latina,Caribe Latino,República Dominicana,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1995,América Latina,Caribe Latino,República Dominicana,4,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Caribe Latino,República Dominicana,4,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3,NULL
1995,América Latina,Área Andina,Ecuador,4,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,8,NULL
1995,América Latina,Área Andina,Ecuador,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,57,NULL
1995,América Latina,Área Andina,Ecuador,4,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,América Central,Guatemala,4,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1995,América Latina,América Central,Guatemala,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,12,NULL
1995,América Latina,América Central,Honduras,4,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,América Central,Honduras,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1995,América Latina,Caribe Latino,Haití,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1995,América Latina,México,México,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,129,NULL
1995,América Latina,México,México,4,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,19,NULL
1995,América Latina,México,México,4,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,4,NULL
1995,América Latina,América Central,Nicaragua,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1995,América Latina,América Central,Panamá,4,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1995,América Latina,Área Andina,Perú,4,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Perú,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,29,NULL
1995,América Latina,Área Andina,Perú,4,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,3,NULL
1995,América Latina,Área Andina,Perú,4,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Cono Sur,Paraguay,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,28,NULL
1995,América Latina,Cono Sur,Paraguay,4,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,10,NULL
1995,América Latina,América Central,El Salvador,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,6,NULL
1995,América Latina,Área Andina,Venezuela,4,...,Sin Informacion,...,Sin Informacion,Perros,Perros,19,NULL
1995,América Latina,Cono Sur,Argentina,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1995,América Latina,Cono Sur,Argentina,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1995,América Latina,Área Andina,Bolivia,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,35,NULL
1995,América Latina,Área Andina,Bolivia,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,10,NULL
1995,América Latina,Área Andina,Bolivia,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Área Andina,Bolivia,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Brasil,Brasil,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,Brasil,Brasil,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,5,NULL
1995,América Latina,Brasil,Brasil,5,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,25,NULL
1995,América Latina,Brasil,Brasil,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,179,NULL
1995,América Latina,Brasil,Brasil,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,56,NULL
1995,América del Norte,Canadá,Canadá,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1995,América del Norte,Canadá,Canadá,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,3,NULL
1995,América del Norte,Canadá,Canadá,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,13,NULL
1995,América del Norte,Canadá,Canadá,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,4,NULL
1995,América Latina,Área Andina,Colombia,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1995,América Latina,Caribe Latino,Cuba,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Caribe Latino,Cuba,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,7,NULL
1995,América Latina,Caribe Latino,Cuba,5,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Caribe Latino,Cuba,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,Caribe Latino,República Dominicana,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,9,NULL
1995,América Latina,Caribe Latino,República Dominicana,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1995,América Latina,Área Andina,Ecuador,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,52,NULL
1995,América Latina,Área Andina,Ecuador,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1995,América Latina,Área Andina,Ecuador,5,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,2,NULL
1995,América Latina,Área Andina,Ecuador,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Área Andina,Ecuador,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,12,NULL
1995,América Latina,América Central,Guatemala,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,América Central,Guatemala,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1995,América Latina,América Central,Honduras,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1995,América Latina,América Central,Honduras,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Caribe Latino,Haití,5,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1995,América Latina,México,México,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,6,NULL
1995,América Latina,México,México,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,8,NULL
1995,América Latina,México,México,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,157,NULL
1995,América Latina,América Central,Nicaragua,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,América Central,Panamá,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Perú,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,32,NULL
1995,América Latina,Área Andina,Perú,5,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Área Andina,Perú,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Cono Sur,Paraguay,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,Cono Sur,Paraguay,5,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1995,América Latina,Cono Sur,Paraguay,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,37,NULL
1995,América Latina,Cono Sur,Paraguay,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,5,NULL
1995,América Latina,América Central,El Salvador,5,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,3,NULL
1995,América Latina,América Central,El Salvador,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,14,NULL
1995,América Latina,Área Andina,Venezuela,5,...,Sin Informacion,...,Sin Informacion,Perros,Perros,23,NULL
1995,América Latina,Área Andina,Venezuela,5,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,Cono Sur,Argentina,6,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Cono Sur,Argentina,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Cono Sur,Argentina,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1995,América Latina,Cono Sur,Argentina,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,9,NULL
1995,América Latina,Área Andina,Bolivia,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1995,América Latina,Área Andina,Bolivia,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,37,NULL
1995,América Latina,Brasil,Brasil,6,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,Brasil,Brasil,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,61,NULL
1995,América Latina,Brasil,Brasil,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,254,NULL
1995,América Latina,Brasil,Brasil,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3,NULL
1995,América Latina,Brasil,Brasil,6,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,70,NULL
1995,América del Norte,Canadá,Canadá,6,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América del Norte,Canadá,Canadá,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,20,NULL
1995,América del Norte,Canadá,Canadá,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1995,América del Norte,Canadá,Canadá,6,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Área Andina,Colombia,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11,NULL
1995,América Latina,Caribe Latino,Cuba,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1995,América Latina,Caribe Latino,Cuba,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Caribe Latino,Cuba,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,4,NULL
1995,América Latina,Caribe Latino,Cuba,6,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Caribe Latino,República Dominicana,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1995,América Latina,Área Andina,Ecuador,6,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,7,NULL
1995,América Latina,Área Andina,Ecuador,6,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Área Andina,Ecuador,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,3,NULL
1995,América Latina,Área Andina,Ecuador,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,58,NULL
1995,América Latina,América Central,Guatemala,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1995,América Latina,América Central,Guatemala,6,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,América Central,Guatemala,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,América Central,Honduras,6,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,América Central,Honduras,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,10,NULL
1995,América Latina,Caribe Latino,Haití,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1995,América Latina,México,México,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,139,NULL
1995,América Latina,México,México,6,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,5,NULL
1995,América Latina,México,México,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,9,NULL
1995,América Latina,América Central,Nicaragua,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,4,NULL
1995,América Latina,América Central,Panamá,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1995,América Latina,Área Andina,Perú,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Perú,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,31,NULL
1995,América Latina,Área Andina,Perú,6,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,5,NULL
1995,América Latina,Cono Sur,Paraguay,0,...,Sin Informacion,...,Sin Informacion,Humanos,Humanos,1,NULL
1995,América Latina,Cono Sur,Paraguay,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,42,NULL
1995,América Latina,Cono Sur,Paraguay,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,9,NULL
1995,América Latina,América Central,El Salvador,6,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,3,NULL
1995,América Latina,América Central,El Salvador,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1995,América Latina,Área Andina,Venezuela,6,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11,NULL
1995,América Latina,Cono Sur,Argentina,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1995,América Latina,Cono Sur,Argentina,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1995,América Latina,Área Andina,Bolivia,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1995,América Latina,Área Andina,Bolivia,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,21,NULL
1995,América Latina,Brasil,Brasil,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Brasil,Brasil,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,43,NULL
1995,América Latina,Brasil,Brasil,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,173,NULL
1995,América Latina,Brasil,Brasil,7,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,27,NULL
1995,América Latina,Brasil,Brasil,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,4,NULL
1995,América del Norte,Canadá,Canadá,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,37,NULL
1995,América del Norte,Canadá,Canadá,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Área Andina,Colombia,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Área Andina,Colombia,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,5,NULL
1995,América Latina,Área Andina,Colombia,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,9,NULL
1995,América Latina,Caribe Latino,Cuba,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1995,América Latina,Caribe Latino,Cuba,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Caribe Latino,Cuba,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3,NULL
1995,América Latina,Caribe Latino,Cuba,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Caribe Latino,República Dominicana,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1995,América Latina,Caribe Latino,República Dominicana,7,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Caribe Latino,República Dominicana,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1995,América Latina,Área Andina,Ecuador,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,67,NULL
1995,América Latina,Área Andina,Ecuador,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Ecuador,7,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,3,NULL
1995,América Latina,Área Andina,Ecuador,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Área Andina,Ecuador,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,3,NULL
1995,América Latina,América Central,Guatemala,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,América Central,Guatemala,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1995,América Latina,América Central,Honduras,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,17,NULL
1995,América Latina,América Central,Honduras,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,3,NULL
1995,América Latina,México,México,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,9,NULL
1995,América Latina,México,México,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,5,NULL
1995,América Latina,México,México,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,134,NULL
1995,América Latina,América Central,Nicaragua,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1995,América Latina,América Central,Nicaragua,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,América Central,Nicaragua,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,América Central,Panamá,7,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1995,América Latina,Área Andina,Perú,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Área Andina,Perú,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Perú,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,19,NULL
1995,América Latina,Área Andina,Perú,7,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Cono Sur,Paraguay,7,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Cono Sur,Paraguay,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,45,NULL
1995,América Latina,Cono Sur,Paraguay,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,9,NULL
1995,América Latina,Cono Sur,Paraguay,7,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,América Central,El Salvador,7,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,América Central,El Salvador,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1995,América Latina,Área Andina,Venezuela,7,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1995,América Latina,Cono Sur,Argentina,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,2,NULL
1995,América Latina,América Central,Belice,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,Área Andina,Bolivia,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Bolivia,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,37,NULL
1995,América Latina,Brasil,Brasil,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,74,NULL
1995,América Latina,Brasil,Brasil,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,288,NULL
1995,América Latina,Brasil,Brasil,8,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1995,América Latina,Brasil,Brasil,8,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,32,NULL
1995,América Latina,Brasil,Brasil,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,7,NULL
1995,América del Norte,Canadá,Canadá,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,3,NULL
1995,América del Norte,Canadá,Canadá,8,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América del Norte,Canadá,Canadá,8,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,57,NULL
1995,América del Norte,Canadá,Canadá,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1995,América del Norte,Canadá,Canadá,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1995,América Latina,Área Andina,Colombia,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1995,América Latina,Área Andina,Colombia,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,3,NULL
1995,América Latina,Área Andina,Colombia,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,América Central,Costa Rica,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,3,NULL
1995,América Latina,Caribe Latino,Cuba,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Caribe Latino,Cuba,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,3,NULL
1995,América Latina,Caribe Latino,Cuba,8,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Caribe Latino,Cuba,8,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Caribe Latino,República Dominicana,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,2,NULL
1995,América Latina,Área Andina,Ecuador,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,85,NULL
1995,América Latina,Área Andina,Ecuador,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Ecuador,8,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,4,NULL
1995,América Latina,Área Andina,Ecuador,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,4,NULL
1995,América Latina,América Central,Guatemala,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,América Central,Guatemala,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,5,NULL
1995,América Latina,América Central,Honduras,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,12,NULL
1995,América Latina,América Central,Honduras,8,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,5,NULL
1995,América Latina,Caribe Latino,Haití,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,México,México,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,9,NULL
1995,América Latina,México,México,8,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,9,NULL
1995,América Latina,México,México,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,105,NULL
1995,América Latina,América Central,Nicaragua,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,7,NULL
1995,América Latina,Área Andina,Perú,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,42,NULL
1995,América Latina,Área Andina,Perú,8,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,1,NULL
1995,América Latina,Área Andina,Perú,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,4,NULL
1995,América Latina,Área Andina,Perú,8,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,3,NULL
1995,América Latina,Cono Sur,Paraguay,8,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,2,NULL
1995,América Latina,Cono Sur,Paraguay,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,6,NULL
1995,América Latina,Cono Sur,Paraguay,8,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,2,NULL
1995,América Latina,Cono Sur,Paraguay,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,54,NULL
1995,América Latina,América Central,El Salvador,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,11,NULL
1995,América Latina,América Central,El Salvador,8,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Venezuela,8,...,Sin Informacion,...,Sin Informacion,Perros,Perros,8,NULL
1995,América Latina,Cono Sur,Argentina,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,1,NULL
1995,América Latina,Área Andina,Bolivia,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,24,NULL
1995,América Latina,Área Andina,Bolivia,9,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,1,NULL
1995,América Latina,Área Andina,Bolivia,9,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,1,NULL
1995,América Latina,Área Andina,Bolivia,9,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,1,NULL
1995,América Latina,Brasil,Brasil,9,...,Sin Informacion,...,Sin Informacion,Gatos,Gatos,2,NULL
1995,América Latina,Brasil,Brasil,9,...,Sin Informacion,...,Sin Informacion,Fauna Silvestre,Otros Animais Silvestres,6,NULL
1995,América Latina,Brasil,Brasil,9,...,Sin Informacion,...,Sin Informacion,Otros Domésticos,Otros Animais Domésticos,19,NULL
1995,América Latina,Brasil,Brasil,9,...,Sin Informacion,...,Sin Informacion,Bovinos,Bovinos,190,NULL
1995,América Latina,Brasil,Brasil,9,...,Sin Informacion,...,Sin Informacion,Perros,Perros,84,NULL
